v_c0,c0,v_t0,t0,v_ref,pbttt_ref,v,f4tcnq_ref,v,annealled @275 C
338.1412,0.0328059496426414,338.7719,0.039857599392369,87.0527030198562,0.026241183339303,338.771902415872,0.0162702852777698,91.6994761515705,0.0523672504721474
340.08593,0.0506825772888966,340.71663,0.0589342172229298,89.0505821427165,0.0258219756276465,340.716634412886,0.0294201506658033,96.0058148239433,0.0503677881616128
342.03022,0.0582455216865358,342.66093,0.0606088194338594,91.0480017115208,0.0251973008037512,342.660925006299,0.0443650227842123,100.310211090688,0.0505958275410113
343.97407,0.0468219170140252,344.60477,0.0473789969437605,93.0449618658421,0.0250039216278672,344.604774328066,0.0505979877214868,104.612666410374,0.0493966951645839
345.91748,0.0280085602264199,346.54818,0.0281159562567654,95.0414627451979,0.0231024781169424,346.548182510065,0.0413585880825427,108.913182239485,0.0486782876585545
347.86045,0.0125989563370476,348.49115,0.0147279223513668,97.0375044890552,0.0214213778172626,348.49114968411,0.0250812757170963,113.211760032446,0.0490607297485384
349.80297,0.00633863508468891,350.43368,0.0087960793330526,99.0330872368017,0.0205514470559106,350.433675981954,0.0145516251026961,117.508401241603,0.048689942021405
351.74506,0.00177986819165447,352.37576,0.00232904564208155,101.02821112777,0.0200008771969205,352.375761535274,0.0080641711309812,121.80310731725,0.0520911758111819
353.6867,-0.00235843348408669,354.31741,-0.00106542109192745,103.022876301244,0.019754789613487,354.317406475684,0.00350318216535986,126.095879707629,0.0522193134693383
355.62791,-0.00121648713228274,356.25861,0.00197459420218716,105.017082896439,0.0198753112934308,356.258610934731,0.00290953907715293,130.386719858927,0.0534883921339345
357.56867,3.55219027960615E-4,358.19938,0.00270323475690883,107.010831052506,0.0211066288847624,358.199375043894,0.002105006484248,134.675629215277,0.0544145871757202
359.50899,-0.00232512019700852,360.1397,-1.18839404046223E-4,109.004120908546,0.0206920318790681,360.139698934584,8.42381023243408E-5,138.962609218789,0.0512988299703473
361.44888,2.69083014962911E-4,362.07958,0.00131808399879094,110.996952603576,0.0183882044248702,362.07958273815,9.02769809502581E-4,143.247661309514,0.0490061784815294
363.38832,-0.00134385063868105,364.01903,1.92003141493811E-4,112.989326276588,0.0182706946178178,364.019026585867,-7.64884936972853E-4,147.530786925491,0.0480484191213765
365.32733,5.04852742847651E-4,365.95803,8.80134960227552E-4,114.98124206649,0.01761902416107,365.958030608946,-5.17086404481799E-4,151.81198750272,0.0459579944585162
367.26589,8.54366180203717E-4,367.89659,0.00171500760830532,116.972700112122,0.0172537432562359,367.896594938535,-6.94037966601706E-6,156.091264475174,0.0451764281491538
369.20402,-0.00154455859204429,369.83472,-0.00148476918029229,118.963700552289,0.0151927362048487,369.834719705708,-0.00280149498752148,160.368619274817,0.0415681534469523
371.1417,-5.09914153867815E-4,371.77241,0.00126610467684724,120.954243525718,0.0165624634480218,371.772405041478,-3.01449765092254E-4,164.644053331597,0.0406191021784548
373.07895,-0.0023660716134444,373.70965,-0.00303433167044283,122.944329171079,0.0151415507963903,373.709651076793,-0.00216221307901031,168.917568073445,0.0369164839509268
375.01575,-0.00395176567323438,375.64646,-0.00127261500941673,124.933957626981,0.0147033378255361,375.646457942519,-0.00154581141815824,173.189164926299,0.0355920244378414
376.95212,-0.00260414198270194,377.58283,-0.0018518279308768,126.923129031974,0.0146990734280809,377.582825769474,-0.00114130196532308,177.458845314085,0.0375815971315828
378.88805,-0.00144682734652767,379.51875,0.00101664526696239,128.911843524539,0.0156574556793867,379.518754688403,-3.49410045846169E-4,181.72661065874,0.0374387733673495
380.82354,-0.00460919695192626,381.45424,-0.00330177199885294,130.900101243121,0.0140562313104629,381.454244829985,-0.00245273709064868,185.992462380209,0.0355118013948553
382.75859,-0.00301236778789191,383.3893,0.00116493617548963,132.88790232607,0.0124922831342318,383.389296324828,-0.00146987331866931,190.256401896452,0.0312366311687578
384.6932,-0.00273334600219849,385.32391,-4.16454607222852E-5,134.875246911702,0.0108620750182891,385.323909303472,-0.00170363603623348,194.518430623439,0.0275777695934677
386.62738,-0.00381888062754135,387.25808,-0.0023769947581489,136.862135138258,0.0101789966549733,387.258083896409,-0.00326516269168173,198.778549975164,0.0272197674766573
388.56112,-0.00135323725548208,389.19182,7.5127171079656E-4,138.848567143929,0.0107471941225309,389.191820234038,-0.00244953649253152,203.036761363657,0.0274720758851665
390.49441,0.00182836571179313,391.12512,0.00450153328665873,140.834543066833,0.0100584490650864,391.125118446712,-0.00196344638884665,207.293066198967,0.0303305874152832
392.42727,0.00157400680161615,393.05798,0.00364464951417935,142.820063045039,0.00826224668720777,393.057978664707,-0.00322009953187495,211.54746588918,0.0328184670790294
394.3597,0.00442137259025071,394.9904,0.00626759016939782,144.805127216542,0.00689031520302637,394.990401018231,-0.001622513533326,215.799961840432,0.0333106401738497
396.29168,0.00789276434484405,396.92239,0.00903076132139083,146.789735719294,0.00774617307360661,396.92238563744,-0.00146790991797769,220.050555456891,0.0336121402502316
398.22323,0.00619157808813941,398.85393,0.00888712065041323,148.773888691174,0.00569818798042343,398.85393265241,-0.00255864423472483,224.299248140783,0.032552900450142
400.15434,0.00737668447209713,400.78504,0.0101716196002346,150.757586269993,0.00660017945251831,400.785042193159,-0.00160216295158175,228.54604129238,0.0308071040450835
402.08501,0.00532791731678957,402.71571,0.00725809076747004,152.740828593525,0.00408517079571563,402.715714389632,-0.00325202530970071,232.790936310013,0.0299159374528144
404.01525,0.00570917960509031,404.64595,0.00663185877745255,154.723615799466,0.00465409879727713,404.645949371716,-0.0024909156762798,237.033934590073,0.027866820919885
405.94504,0.00245211560078719,406.57575,0.00329991190383309,156.705948025444,0.00198204823782256,406.575747269222,-0.0031774647411596,241.275037527026,0.0275737976578974
407.8744,9.16299445959545E-4,408.50511,0.00262087388297419,158.687825409052,0.00206844051925407,408.505108211903,-0.00258700580548101,245.514246513395,0.0278577608845716
409.80333,0.001277960269764,410.43403,0.00314872751416385,160.669248087798,0.00268719729097567,410.43403232944,-0.00193619309741105,249.751562939787,0.0287658107168976
411.73182,0.00113798924864274,412.36252,7.96740700170767E-4,162.650216199142,0.00217134928346394,412.362519751456,-0.00140070021755647,253.986988194884,0.0305692001877247
413.65987,-0.00113099529886942,414.29057,-0.00111554031885129,164.630729880475,0.00121396116823499,414.290570607506,-0.00286051471392665,258.220523665454,0.0326984190972432
415.58748,-0.00126673313986473,416.21819,-0.00106232093356102,166.610789269133,0.00139529482739661,416.218185027077,-0.00272295060321105,262.452170736347,0.0353047780796136
417.51466,-0.0042711867214342,418.14536,-0.00154945915153832,168.590394502394,4.32972645376671E-4,418.145363139589,-0.00304818843952814,266.681930790512,0.0372691264686006
419.4414,-0.0023021137832805,420.07211,-0.00142968969998217,170.569545717466,4.37979988725333E-5,420.072105074396,-0.00170658357032956,270.909805208989,0.0363788095688775
421.36771,-0.00152017179349259,421.99841,-2.67853682858966E-4,172.548243051505,8.98833697786384E-4,421.998410960791,-0.00105354075010214,275.135795370917,0.036987827958195
423.29358,-0.00207527054392223,423.92428,-0.00187042888107534,174.526486641595,-8.55497106220838E-4,423.924280927997,-0.00234108334713565,279.359902653545,0.0352478738178615
425.21901,-0.00224183697931309,425.84972,-7.02082531382645E-4,176.50427662478,-0.00135525811985764,425.849715105174,-2.31485281565081E-4,283.582128432232,0.0371783350603376
427.14401,-0.00286153773949102,427.77471,-0.00254791682275103,178.481613138017,-5.41558925856067E-4,427.774713621419,7.60170720265565E-4,287.802474080436,0.0445726235537427
429.06857,-0.00246978452653031,429.69928,-9.27774060458255E-4,180.458496318218,-8.41084226440223E-4,429.699276605753,3.87407043558679E-4,292.020940969747,0.0536598289175732
430.9927,-0.00325595969644417,431.6234,-0.00165569124489443,182.434926302237,-6.86514827499537E-4,431.623404187147,-0.00139359141440993,296.237530469872,0.0623490161706649
432.91639,-0.00130409555575903,433.5471,-0.00214706634597251,184.410903226855,-0.00156298081902841,433.547096494499,-0.00206637165130807,300.452243948644,0.0629934752863556
434.83965,-0.00274751795305495,435.47035,-0.00194638276105271,186.386427228801,-0.00103149663485199,435.470353656636,-0.00190636812031485,304.66508277202,0.0614157621446505
436.76247,-6.41970968666645E-4,437.39318,0.00154615231594747,188.361498444735,-9.20811569992297E-4,437.393175802325,-0.00181249587330751,308.876048304097,0.0610307860603283
438.68486,0.00329065336834603,439.31556,0.00403526946834868,190.336117011262,-2.73190213291763E-4,439.315563060271,-0.00104426999575281,313.085141907108,0.0614416249757561
440.60681,0.00469514891361414,441.23752,0.00434208180801236,192.310283064935,-0.00173727842777272,441.237515559111,-0.00186903445462845,317.292364941429,0.0638932544427154
442.52833,0.00301144753134279,443.15903,0.0024319708998468,194.283996742229,-9.22387178906797E-4,443.159033427414,-0.00110717645042022,321.497718765576,0.0618983875108027
444.44941,-0.00111930804069559,445.08012,-0.0011317644809689,196.257258179567,-0.00185293235616094,445.080116793688,-0.00111474842240101,325.701204736228,0.0640722328761712
446.37006,-8.02463710833306E-4,447.00077,-9.23743854581905E-4,198.23006751331,-8.49406373755999E-4,447.000765786372,2.09175485502116E-4,329.902824208204,0.0710083284349481
448.29028,7.01695618704582E-4,448.92098,0.00130206651389775,200.202424879757,-0.00128134281889523,448.920980533849,0.0013517283267022,334.102578534496,0.0815778500980657
450.21006,9.90288072508854E-4,450.84076,0.00231685168584029,202.174330415149,0.00131507116624653,450.840761164425,7.5244780948766E-4,338.300469066241,0.0919693435756043
452.1294,8.76176260417879E-4,452.76011,0.00356259865608135,204.145784255662,1.58702923535658E-4,452.760107806347,-3.92806538755683E-4,342.49649715276,0.0906333252272328
454.04832,0.00132378904591022,454.67902,0.00425331394012044,206.116786537413,0.00112343245918898,454.679020587802,-5.59294040409667E-5,346.690664141535,0.0804585284877679
455.9668,0.00418882376028789,456.5975,0.00562596072616043,208.087337396456,0.00416784689616981,456.597499636901,-8.87940062037487E-4,350.882971378227,0.0657974707438289
457.88484,0.00707244765695781,458.51555,0.00892804274085001,210.057436968795,0.00428585404773877,458.515545081702,-3.55208123704502E-4,355.073420206669,0.0576437305722072
459.80245,0.00853271074910263,460.43316,0.0131263805392725,212.027085390354,0.00378895695173933,460.433157050181,-0.00105088160670617,359.262011968882,0.0588890279010475
461.71963,0.0123803954066315,462.35034,0.0175290187740424,213.996282797011,0.00370477933848827,462.350335670274,-5.2093614127109E-4,363.448748005075,0.0615061211649908
463.63638,0.0201231579339688,464.26708,0.0260308930781214,215.965029324578,0.00496905406139697,464.267081069832,-5.73881089074121E-4,367.633629653642,0.0648429995429964
465.55269,0.0259473696076992,466.18339,0.0324855261356268,217.933325108802,0.00266757998836727,466.183393376651,-0.00151541519194287,371.816658251181,0.0672572023157972
467.46857,0.0313817606072221,468.09927,0.0394515819849797,219.901170285385,0.00185951664144327,468.099272718464,-0.00173117925640724,375.997835132477,0.0676645117391109
469.38401,0.0360020006377378,470.01472,0.0394506519374698,221.868564989942,0.00187639507348697,470.014719222925,3.36870131451296E-4,380.17716163053,0.0692113946163641
471.29903,0.0288767302548604,471.92973,0.0316999460055751,223.835509358052,-0.00117807163145765,471.929733017645,2.91018501016428E-5,384.354639076534,0.0727533656472581
473.21361,0.0235471564762825,473.84431,0.0243863624033461,225.802003525218,0.00119728962076701,473.84431423015,2.61913765837052E-4,388.530268799906,0.0783467157060267
475.12776,0.0157839642535546,475.75846,0.0145221751744485,227.768047626884,-0.00134167799196597,475.758462987922,-3.85534555122818E-4,392.704052128267,0.0827036273606067
477.04148,0.0120618025893259,477.67218,0.0134717381812921,229.73364179844,-5.57177921384754E-4,477.67217941836,0.00214319395393402,396.875990387458,0.0848724700982635
478.95476,0.00955088259504985,479.58546,0.00940329701842269,231.69878617521,-0.00266476307199852,479.58546364881,0.00288476020019175,401.046084901553,0.0843576971928248
480.86761,0.00813331940678422,481.49832,0.0088019696339488,233.663480892454,-0.00107678421353126,481.498315806547,0.00845508343662971,405.214336992835,0.080103698891647
482.78003,0.00622838835010424,483.41074,0.00843842439617957,235.627726085377,-0.00218222166432006,483.410736018789,0.0191446373295701,409.380747981832,0.0771700272794548
484.69202,0.00669771919015583,485.32272,0.00929727160229102,237.591521889124,-0.00143184332985953,485.32272441268,0.0278069500270986,413.545319187293,0.0770025423203199
486.60358,0.0119346231342374,487.23428,0.012920530023742,239.554868438767,-0.00170143375943334,487.234281115316,0.0215929676055815,417.708051926225,0.0761644035817972
488.5147,0.0141111218985629,489.14541,0.0103455384845909,241.517765869327,-0.00288939343089264,489.145406253713,0.00779319969809202,421.868947513851,0.0744482860826517
490.4254,0.019468855527544,491.0561,0.0180559423577221,243.48021431577,-0.00187726526840335,491.056099954832,0.00543041143507006,426.028007263652,0.0764411217968803
492.33566,0.0182323068024904,492.96636,0.0183539709153476,245.442213912984,-0.00267005217610357,492.96636234556,0.00294176130056877,430.185232487365,0.0770306575908376
494.24549,0.0187855650398218,494.87619,0.0213243359848299,247.403764795818,-0.00156236261410689,494.876193552732,0.00289839151402769,434.340624494972,0.0776396810079215
496.15489,0.0247205756020663,496.78559,0.0275959563601041,249.364867099029,-0.00147463154695979,496.785593703114,0.00210291622123565,438.494184594711,0.0775162996169165
498.06386,0.0299921732180497,498.69456,0.0325921715834317,251.325520957343,-0.00327205232411128,498.694562923404,0.00117228982738673,442.645914093084,0.0782570605730028
499.9724,0.0321863409081184,500.6031,0.0323218377738796,253.285726505418,-0.00233550472938109,500.603101340246,0.00275469937845315,446.79581429485,0.0770165396223802
501.8805,0.0245425979854664,502.51121,0.0244713067425861,255.245483877837,-0.00190445222406704,502.511209080217,0.00245812223573018,450.943886503053,0.0768315680912034
503.78818,0.0174470518891257,504.41889,0.0154633832544946,257.204793209131,-0.00453306271017135,504.418886269817,0.00148608782487187,455.090132018988,0.0815291310402481
505.69543,0.0135138753981835,506.32613,0.0131116031177259,259.163654633775,-0.00187352965496874,506.326133035503,0.00286367608029857,459.234552142247,0.0886497707700456
507.60225,0.00849221946094132,508.23295,0.00926482327805579,261.122068286172,-0.00171001737599142,508.232949503654,0.0028983795702171,463.377148170685,0.0932603030802029
509.50863,0.00947385712188844,510.13934,0.00860262945098779,263.080034300678,-0.00161001242125197,510.139335800589,0.00233348069925648,467.517921400447,0.0957902349833281
511.41459,0.00538166029925823,512.04529,0.00568868726377439,265.037552811574,-0.00114706351215107,512.045292052569,0.00259311965857728,471.656873125963,0.0919655224730303
513.32011,0.00447824444498637,513.95082,0.00432306750336496,266.994623953089,-0.00111906339504319,513.950818385784,0.00298808089080563,475.794004639956,0.0883596284182879
515.22521,0.00410222761901563,515.85591,0.00185368802589666,268.951247859385,-0.00233620050614429,515.855914926362,0.00230396262377461,479.929317233445,0.0863213718610948
517.12988,6.00007270026738E-4,517.76058,-3.16836185048453E-4,270.907424664571,-0.00275164321869905,517.760581800372,0.00162949972960582,484.06281219574,0.0901817412917274
519.03411,0.00188008412985372,519.66482,0.0016811125434991,272.863154502684,-2.22139666876848E-4,519.664819133816,0.00281953440456196,488.19449081446,0.100722846018335
520.93792,-1.92701721385888E-4,521.56863,0.00106852125029387,274.818437507708,-0.00247426068972967,521.568627052632,0.00121412664806816,492.324354375525,0.107884788850296
522.8413,4.00679701487181E-4,523.47201,2.1360091144656E-4,276.773273813566,-0.00161771162402249,523.472005682701,0.00136542516147041,496.452404163171,0.10987067619116
524.74425,8.75440055178583E-4,525.37496,0.00170736055100148,278.727663554114,-4.02736373794118E-4,525.374955149823,0.00199406441322356,500.578641459931,0.0991198432109102
526.64677,0.00109096413898267,527.27748,0.00162117614841491,280.681606863153,1.92873201302684E-4,527.277475579762,0.00295026303698095,504.703067546672,0.0887187115049055
528.54886,1.67210614975243E-4,529.17957,-7.24300333008678E-4,282.635103874415,-0.00100345654691733,529.179567098201,0.00127164653842818,508.825683702575,0.0915742315139279
530.45053,0.00119228438504086,531.08123,5.03155702870488E-4,284.588154721585,7.11519660399059E-4,531.081229830753,0.00286037888100706,512.946491205141,0.0988720547645247
532.35176,0.00224662231336852,532.98246,0.00279406939704503,286.540759538274,0.00186990510671682,532.982463902992,0.00305594548333931,517.065491330202,0.105953734331368
534.25257,0.0024949075303213,534.88327,-1.50874373832597E-4,288.492918458036,0.00185370523080345,534.883269440408,0.00203198114841548,521.182685351914,0.101788561581734
536.15294,0.00252518397078738,536.78365,0.00185792490899743,290.444631614365,9.50888274242687E-4,536.783646568435,0.00227613870611691,525.29807454278,0.0887018684869808
538.05289,6.55774816903456E-4,538.6836,-0.00166922860309447,292.395899140694,0.0031386344439796,538.683595412447,0.0015534394252924,529.411660173632,0.0721136125210531
539.95241,0.00350185224636924,540.58312,0.00197676431304366,294.346721170391,0.00401590530261115,540.583116097751,0.00303492562455767,533.523443513644,0.0590351549079005
541.8515,0.00300795055645613,542.48221,0.00146368810340062,296.29709783677,0.00596797368249482,542.482208749592,0.00269889635402551,537.633425830338,0.0586738797150696
543.75017,4.68318557847557E-4,544.38087,-6.49586516377878E-4,298.247029273083,0.00585891430857368,544.380873493149,0.00117180066478665,541.741608389583,0.0602093696733328
545.64841,0.00346863098494598,546.27911,0.00148373579417015,300.196515612507,0.00662146036305508,546.279110453551,0.00321221620658044,545.847992455604,0.0591258256497664
547.54622,0.0019492874223476,548.17692,0.00222498365958194,302.145556988176,0.00498314559468885,548.176919755848,0.00141014746620258,549.952579290967,0.0582424068457425
549.4436,0.0027943590114052,550.0743,0.00192034143077476,304.094153533161,0.00638169164597511,550.074301525034,0.00191735920561234,554.055370156623,0.0564030286219891
551.34055,0.00232392386349466,551.97126,0.00133947509151926,306.042305380456,0.00515288826704352,551.971255886046,0.00164067669561966,558.156366311864,0.0555889427186154
553.23708,0.00344258772460586,553.86778,0.00242163703862539,307.990012663012,0.0048202864358612,553.867782963748,0.00307977184603319,562.255569014352,0.0526589815981332
555.13318,0.00231131634877171,555.76388,0.00135115235469945,309.937275513712,0.00218777903112809,555.763882882953,0.00149797755771412,566.352979520126,0.0512367672201206
557.02885,0.00176910119002976,557.65956,2.81804395507871E-4,311.88409406537,0.00161628578721778,557.659555768399,0.00160920427635627,570.448599083599,0.0526062704936793
558.9241,4.80373918641039E-5,559.5548,-7.64292375935537E-4,313.830468450753,0.00100397324489736,559.554801744767,0.00126805843799101,574.542428957547,0.0534270835486894
560.81892,8.86115031148383E-4,561.44962,-0.00111099341991387,315.776398802563,4.72500712295932E-4,561.44962093668,0.00162601471079189,578.634470393145,0.0536522872677565
562.71331,9.27434550203906E-4,563.34401,-9.68282796446185E-4,317.721885253431,7.36286090225085E-4,563.344013468694,0.00184479359747438,582.724724639931,0.050117837775613
564.60728,-5.83442652142564E-4,565.23798,-9.07106338015434E-4,319.666927935944,6.07224556248874E-4,565.237979465296,0.00167050674181742,586.813192945853,0.0494528553168874
566.50081,9.25502011450752E-4,567.13152,-0.00119345763246072,321.61152698261,-2.893633300795E-4,567.131519050932,0.00161105657213365,590.899876557224,0.048396028844739
568.39393,-3.75464672041272E-4,569.02463,-0.00218127142661538,323.555682525884,5.25851921439288E-5,569.024632349962,0.00165600746494736,594.984776718777,0.0489758208271328
570.28662,0.00209303149532026,570.91732,0.00219956236097727,325.49939469817,0.0011580876399602,570.917319486694,0.00223906403672214,599.067894673619,0.0493972783855028
572.17888,1.10982939823964E-4,572.80958,-5.2609687478202E-4,327.44266363179,-0.00270695520242131,572.809580585378,0.00152562668767747,603.14923166327,0.050436407119414
574.07071,0.00314129573042373,574.70142,0.0022972173495196,329.385489459021,4.50470151272915E-4,574.701415770196,0.00203274966891538,607.22878892766,0.0499177628337362
575.96212,0.00286899181753889,576.59283,0.00164969760538601,331.327872312077,-0.0012772282725436,576.592825165266,0.00154089498511494,611.306567705106,0.0483723380087809
577.8531,0.00250595060891075,578.48381,-6.96502246323083E-5,333.269812323104,-0.00254098321671685,578.483808894646,9.32377787412785E-4,615.382569232358,0.0470662549824159
579.74366,0.00285169099441542,580.37437,1.49220956037171E-4,335.211309624194,-0.00206532690243997,580.374367082341,0.00141727152377539,619.456794744562,0.0493766444316039
581.6338,0.0025634666432308,582.2645,7.25023703294177E-4,337.152364347375,-0.00101765661759258,582.264499852277,0.00143237704187399,623.529245475301,0.0509649862717839
583.5235,0.00608896948291245,584.15421,0.00439633457942477,339.092976624613,1.19279691168721E-4,584.15420732833,0.00270209578307445,627.599922656563,0.0573646895289802
585.41279,0.00452904260649784,586.04349,0.00232470542036856,341.03314658781,-1.9659591901107E-4,586.043489634312,0.00231694878121209,631.668827518758,0.0652898171558173
587.30164,0.00485278886047852,587.93235,0.00340924415555561,342.972874368818,-0.0021451808729393,587.932346893974,0.00251360604779648,635.735961290738,0.0684162332262649
589.19007,0.00475975092336242,589.82078,0.00262604081358489,344.912160099418,-0.00183989175543692,589.820779231003,0.00222301881133481,639.801325199772,0.063516614395324
591.07808,0.00409265695090477,591.70879,0.00105126370205411,346.851003911335,-0.00272015221072835,591.70878676902,0.00130266176887526,643.864920471574,0.056612776986698
592.96567,0.00333970304241416,593.59637,0.00138494408089347,348.789405936226,-0.00195676803278447,593.596369631598,0.00173482124979384,647.926748330292,0.0500167595569997
594.85282,0.00407452789688709,595.48353,0.00281907734120085,350.727366305698,-0.00114035038809707,595.48352794223,0.00308746335958027,651.98680999851,0.0447606218003798
596.73956,0.00478395367060429,597.37026,0.00295703438850668,352.664885151288,-0.00159813476620323,597.370261824363,0.00309241997592867,656.045106697255,0.0436803458250675
598.62587,0.00200726358494221,599.25657,5.97917210270825E-4,354.601962604475,-0.00236591636704156,599.256571401368,0.00109167508334548,660.101639646009,0.0447977367730121
600.51175,0.00556111032633677,601.14246,0.00258243191923054,356.538598796675,-0.00153275924027942,601.142456796575,0.0040809894574881,664.156410062708,0.045289221063816
602.39721,0.00478432177322394,603.02792,0.00258201856478168,358.474793859251,-0.00204821986254514,603.027918133236,0.00324681979082272,668.209419163725,0.0446410916785478
604.28225,0.00717818513445178,604.91296,0.00385556362170834,360.41054792349,-3.60274163812579E-4,604.912955534538,0.00711514577138127,672.260668163897,0.0468841794447688
606.16686,0.00581988646794953,606.79757,0.00312392624723246,362.345861120635,7.61228251475026E-5,606.79756912362,0.0171177788942201,676.310158276534,0.049012221856916
608.05105,0.00549991326582025,608.68176,0.00409716929706493,364.280733581861,-0.00101987665734657,608.68175902356,0.0197553242622437,680.35789071339,0.0484519174976493
609.93482,0.00589304686360463,610.56553,0.00377092929830499,366.215165438271,3.66439821829177E-4,610.565525357354,0.00877338946267687,684.403866684699,0.0489817234250561
611.81816,0.00673084842592418,612.44887,0.00429413269194501,368.149156820926,3.57732234487973E-6,612.448868247962,0.00610705440909164,688.44808739916,0.0490521724898796
613.70108,0.00487827996688917,614.33179,0.00185854494067072,370.082707860819,-0.00133257048899853,614.331787818265,0.004895704170176,692.490554063938,0.0464256974135642
615.58358,0.00965965691915592,616.21428,0.00797309062537945,372.015818688869,0.00170576877728203,616.214284191095,0.011748086648454,696.531267884688,0.0470980103559121
617.46565,0.00585734090949875,618.09636,0.00542445043234292,373.948489435956,-0.00135433942279179,618.096357489214,0.019260103373293,700.570230065538,0.0465986726937654
619.3473,0.0105523057718031,619.97801,0.0086620491530109,375.880720232882,1.02406729440746E-4,619.97800783533,0.0386760816343559,704.607441809094,0.0456351213465532
621.22853,0.00954186408086846,621.85924,0.00817697770727788,377.812511210399,9.58609516263538E-4,621.859235352085,0.0413785926102292,708.642904316453,0.0458629797263558
623.10934,0.0114274697500169,623.74004,0.0102935591626472,379.743862499189,9.24361469170514E-4,623.740040162057,0.0219231851534385,712.676618787195,0.0446930888401521
624.98972,0.0141715827538401,625.62042,0.0137132405180365,381.674774229879,3.55577394182883E-4,625.620422387772,0.0101860939561312,716.708586419407,0.0446654361241567
626.86968,0.0183414492292161,627.50038,0.0181015146857085,383.605246533038,0.00142009854226262,627.500382151689,0.00639718862139003,720.738808409649,0.0442802890957717
628.74922,0.0191674715077069,629.37992,0.0184297181181005,385.53527953916,-0.00102859274638784,629.379919576206,0.00337654898018832,724.767285952996,0.0435308602701623
630.62833,0.0235094259577685,631.25903,0.022442666446211,387.464873378694,-0.00148612213273745,631.259034783658,0.0025174202662121,728.794020243015,0.0448075308622412
632.50702,0.0270205727952839,633.13773,0.0274861074153205,389.394028182022,-6.44903577461418E-4,633.137727896329,0.00192223376805913,732.819012471782,0.0483993270595925
634.38529,0.0318414287535079,635.016,0.0321685866119661,391.322744079462,-3.90634455549336E-4,635.015999036432,0.00200477567875972,736.84226382988,0.0545835704092851
636.26314,0.034825360614032,636.89385,0.0346769247462391,393.251021201277,8.29765767997608E-4,636.893848326124,0.00247295888539371,740.863775506403,0.0584923773428086
638.14057,0.0390715163573301,638.77128,0.0397882591835733,395.178859677661,0.00293734925974308,638.7712758875,0.00408744780723261,744.883548688948,0.0574728367873553
640.01758,0.0398652376309468,640.64828,0.0406502065480512,397.10625963876,0.00105803457803992,640.648281842597,0.00403280127723532,748.901584563643,0.0569013104531612
641.89416,0.0384828282428575,642.52487,0.0400797774086293,399.033221214643,1.41349008489928E-5,642.524866313379,0.00353126739642809,752.917884315135,0.0583538221523717
643.77033,0.0351692604864384,644.40103,0.0351225208421063,400.959744535331,7.21968002919022E-4,644.401029421771,0.00363988832917719,756.932449126581,0.0656647779291828
645.64607,0.0293917978454033,646.27677,0.0294095490044616,402.88582973078,-6.50690184070403E-4,646.276771289619,0.00255578091199776,760.945280179674,0.0757922583576967
647.52139,0.025372945469738,648.15209,0.0236896534797986,404.81147693088,-0.00138659651194432,648.152092038718,0.00270924285412758,764.956378654635,0.0810928717371706
649.39629,0.0195364023582494,650.02699,0.017136435386241,406.736686265472,-0.00136603397037718,650.026991790791,0.00203130265956908,768.965745730214,0.0771079041960294
651.27077,0.0176913800029172,651.90147,0.017687643543791,408.661457864319,6.39225271254606E-4,651.901470667523,0.00230059624421999,772.973382583695,0.0651186015939065
653.14482,0.0138132348536125,653.77553,0.0123275730668575,410.585791857143,-5.82695621068464E-4,653.775528790514,7.99183529341117E-4,776.979290390903,0.0547765863669333
655.01846,0.0158630142911241,655.64917,0.0139622865734725,412.509688373588,-1.8683407149118E-4,655.649166281321,0.00166043012014193,780.983470326202,0.0480352564285628
656.89168,0.0134695190325159,657.52238,0.0119777718645127,414.433147543247,-9.08551664289929E-4,657.522383261432,6.86063856384391E-4,784.985923562499,0.0459128953926109
658.76448,0.0158464496732399,659.39518,0.0158166979696546,416.356169495648,0.00139822833850905,659.395179852276,0.00195932770395868,788.986651271249,0.0456918848308422
660.63685,0.0148420816755295,661.26756,0.0140232563546788,418.278754360262,4.6165187157099E-4,661.267556175217,0.00208378455365124,792.985654622457,0.0447509182109484
662.50881,0.015051900168729,663.13951,0.0130363726080341,420.200902266496,4.09676288843479E-4,663.139512351574,0.00174051130909801,796.982934784677,0.0437653452462708
664.38034,0.0144345920755788,665.01105,0.0134546873102768,422.122613343693,-0.00136234243544325,665.01104850259,5.25873510432914E-4,800.978492925023,0.0441185056238988
666.25146,0.014467905362657,666.88216,0.0130088845371851,424.043887721148,-9.74497149715416E-5,666.882164749459,8.71119255620861E-4,804.972330209167,0.0435273609446475
668.12216,0.0152266568874071,668.75286,0.0139070004159379,425.964725528084,4.07074511895096E-4,668.752861213301,9.6101762310265E-4,808.964447801335,0.0421539787491995
669.99243,0.0158362348255447,670.62314,0.0119738449972486,427.885126893657,-0.00159145458253414,670.623138015196,0.00112327608129223,812.954846864325,0.0407470538092491
671.86229,0.0160532313198273,672.493,0.0149911257966761,429.805091946982,-2.79340882248323E-4,672.492995276149,0.00132701532443172,816.94352855951,0.0424815955588973
673.73173,0.016240963655848,674.36243,0.0152988681838497,431.724620817093,-0.00353911179461457,674.362433117107,-9.59570893322709E-4,820.93049404681,0.0432844896539426
