0.0013606910410758639, 0.0018381245773705919
0.0015568422929591885, 0.0017927297405925197
0.0017812625455849995, 0.0017431805579018955
0.00203805964575076, 0.0017112979845348745
0.002331883676753686, 0.0016829624676815724
0.002668101611387536, 0.0016705888438930314
0.0030527735021714498, 0.001649144773178198
0.003492982797471271, 0.0016548416717262465
0.003996743920894495, 0.0016832925629446552
0.004573314182049626, 0.001755896257957466
0.005262660673583424, 0.0018697020742971747
0.006011939106290595, 0.0020031351774921317
0.006838935321115823, 0.0022364018259497798
0.007762004520016233, 0.0025474198687583816
0.008736054374267686, 0.002914727541215096
0.009750184035263308, 0.003336881413438805
0.01079113116935231, 0.0038062058917938467
0.011932469105258331, 0.004328964879973152
0.013366864728674543, 0.0049637023245402805
0.014732857104304753, 0.005804880878690419
0.01580827194219676, 0.006596197495496804
0.01718345439861189, 0.007427327790200914
0.018714616295830728, 0.008403879800924203
0.020493373069497497, 0.00969830885382352
0.022320040363612372, 0.011181677048262416
0.024284942056811802, 0.012801087770758487
0.02642245277346662, 0.014505656151782561
0.02874840925467842, 0.016566850099310634
0.03125831403588013, 0.018911087455419934
0.03376963865055193, 0.021565811754969674
0.03671804242646102, 0.02467489980858044
0.0399239703815906, 0.02828494951068498
0.04313163911556644, 0.032330896130273595
0.04686617047300675, 0.03693235874300207
0.05059789760764577, 0.04217346027768209
0.05459030903636355, 0.048054452246910996
0.058936566382525486, 0.05452799201038383
0.06444308718184755, 0.06248537793744831
0.0719147894020874, 0.07095653385599919
0.08252322397622523, 0.08062043358073703
0.0944350576204224, 0.08884337742114329
0.10805999391458469, 0.09377871386594658
0.11955096772384437, 0.0959167323955219
