0.0010251413122276088, 0.0038076124420272483
0.001090967442183353, 0.004600221097292536
0.0011619068482448618, 0.005276167033974581
0.0012374564178979314, 0.006046375790825438
0.0013237812416193508, 0.00683044904366929
0.001434664656664591, 0.007953856498539299
0.001520340762776402, 0.008695572294403008
0.001628100923614182, 0.010424484432878918
0.001757367128932573, 0.011861298442614304
0.0019054086367992552, 0.013508159796169443
0.0020844864376903796, 0.015360797913530334
0.002290598329856424, 0.0173953820784802
0.0025379540702330037, 0.01894677654195266
0.002777926276400655, 0.020906567506253537
0.0030664089442905967, 0.024022807242038223
0.0033844471872426386, 0.026336917943024264
0.003718637839006349, 0.028404186728863544
0.004085993666388812, 0.03112938221445911
0.004509521546671959, 0.03336475549459305
0.004976912694321268, 0.03565611998752637
0.00549265048790523, 0.03784210678736387
0.0060617095299646505, 0.03984275176769267
0.006689698142995164, 0.041882240202685446
0.007382814608498857, 0.044188106842535754
0.0081472413176997, 0.04549821440959582
0.008991119723885452, 0.04747214679837133
0.009921750074102148, 0.04825665178369257
0.010949045387373395, 0.04965830385286933
0.012082641401580508, 0.05099199331409414
0.013333477023258253, 0.05216678442446853
0.014713743822188475, 0.053283495138199154
0.016236828624368222, 0.05433728074125429
0.01791751649432341, 0.05534093236300539
0.019771809439072398, 0.055954695549891395
0.02180229599277419, 0.05715012781763994
0.024077409473055755, 0.05857763083720422
0.026569589630652705, 0.05957736120418682
0.029319727852420586, 0.06059415372940943
0.032353579247090154, 0.060921697980513854
0.0357019418181662, 0.06164783911815917
0.039397777986503714, 0.06297420954140177
0.043475430210020434, 0.06387875608596756
0.04797460001682566, 0.0645209866212965
0.05294002083916159, 0.06548259360680586
0.05712537411281523, 0.0658323502943988
0.06275552227709831, 0.06642733136518662
