,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi,,ip,,oop,,ip,,oop
,PFO doped,,PFO doped,,PFO doped,,PFO undoped,,PFO undoped,,PFO undoped,,PFO doped,,PFO doped,,PFO doped,,PFO undoped,,PFO undoped,,PFO undoped,,back,,back,,back,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped
13.172765,65.24935,13.172765,86.85795,13.172765,81.82738,13.172765,29.70499,13.172765,25.91525,13.172765,28.53231,13.172765,60.78751,13.172765,73.93486,13.172765,75.19451,13.172765,25.89614,13.172765,18.35145,13.172765,22.5186,13.172765,173.82362,13.172765,203.5873,13.172765,192.2971,13.172765,143.671456,13.172765,139.03936,13.172765,174.504586,13.172765,131.4457
13.193014,66.64687,13.193014,90.19205,13.193014,83.79925,13.193014,28.69686,13.193014,26.31906,13.193014,28.2301,13.193014,65.71149,13.193014,72.52783,13.193014,77.04904,13.193014,24.84465,13.193014,18.59913,13.193014,22.18626,13.193014,174.40225,13.193014,203.26816,13.193014,192.44318,13.193014,142.75566,13.193014,139.485588,13.193014,175.02303,13.193014,130.384388
13.213264,67.75907,13.213264,91.78196,13.213264,85.8792600000001,13.213264,29.71351,13.213264,26.70321,13.213264,28.76971,13.213264,65.24026,13.213264,72.98335,13.213264,77.86702,13.213264,24.92678,13.213264,18.78678,13.213264,22.35931,13.213264,174.07906,13.213264,202.88268,13.213264,192.16359,13.213264,143.902738,13.213264,140.893444,13.213264,176.453638,13.213264,130.165994
13.233515,69.8343,13.233515,90.39903,13.233515,87.14439,13.233515,30.84319,13.233515,27.07373,13.233515,29.2319,13.233515,64.71666,13.233515,75.09001,13.233515,78.85216,13.233515,26.38063,13.233515,19.40041,13.233515,23.04674,13.233515,172.69664,13.233515,201.61229,13.233515,191.10338,13.233515,145.856472,13.233515,142.236152,13.233515,179.051412,13.233515,130.627842
13.253765,71.33876,13.253765,90.33169,13.253765,88.4677900000001,13.253765,31.03668,13.253765,28.06068,13.253765,29.81113,13.253765,66.75682,13.253765,77.90774,13.253765,80.66237,13.253765,27.55646,13.253765,20.26887,13.253765,23.80521,13.253765,171.93074,13.253765,200.32013,13.253765,190.08824,13.253765,148.242442,13.253765,143.640714,13.253765,180.070962,13.253765,131.344784
13.274015,71.87596,13.274015,92.02502,13.274015,90.03877,13.274015,31.3847,13.274015,29.26588,13.274015,30.82802,13.274015,68.29202,13.274015,80.03415,13.274015,82.2878,13.274015,27.75607,13.274015,21.45758,13.274015,24.69103,13.274015,171.61905,13.274015,199.2746,13.274015,189.21083,13.274015,149.30198,13.274015,144.23056,13.274015,181.04362,13.274015,131.69131
13.294266,73.76011,13.294266,93.60608,13.294266,92.47812,13.294266,32.4055,13.294266,29.38376,13.294266,31.30067,13.294266,68.23767,13.294266,82.1683,13.294266,83.46158,13.294266,28.75932,13.294266,22.1541,13.294266,25.58815,13.294266,170.79662,13.294266,198.93329,13.294266,188.61185,13.294266,150.415146,13.294266,144.570822,13.294266,185.086656,13.294266,131.457602
13.314516,75.19012,13.314516,93.58245,13.314516,94.002,13.314516,33.12509,13.314516,27.66707,13.314516,30.76332,13.314516,65.99316,13.314516,82.78099,13.314516,83.38487,13.314516,29.3278,13.314516,21.32947,13.314516,25.24561,13.314516,170.19153,13.314516,199.35832,13.314516,188.56938,13.314516,150.978384,13.314516,143.963136,13.314516,188.125084,13.314516,129.548706
13.334766,75.46399,13.334766,95.33426,13.334766,94.97203,13.334766,32.83981,13.334766,27.98738,13.334766,30.50856,13.334766,64.77947,13.334766,82.92267,13.334766,83.6512,13.334766,28.64995,13.334766,22.02305,13.334766,24.94487,13.334766,170.36978,13.334766,198.65256,13.334766,188.49614,13.334766,151.882004,13.334766,145.007038,13.334766,190.085924,13.334766,129.722698
13.355017,76.36066,13.355017,98.23509,13.355017,96.60611,13.355017,32.61036,13.355017,29.16697,13.355017,30.5641600000001,13.355017,67.4345,13.355017,85.44456,13.355017,85.96854,13.355017,28.45748,13.355017,23.19273,13.355017,25.05275,13.355017,169.87788,13.355017,197.98656,13.355017,188.0784,13.355017,153.268344,13.355017,146.144188,13.355017,193.244684,13.355017,130.457848
13.375266,75.92449,13.375266,99.99821,13.375266,96.75354,13.375266,32.41899,13.375266,29.87057,13.375266,30.8099,13.375266,71.61534,13.375266,91.96901,13.375266,90.03049,13.375266,29.25729,13.375266,22.29413,13.375266,24.79413,13.375266,169.67867,13.375266,197.36702,13.375266,187.72809,13.375266,155.002506,13.375266,146.987486,13.375266,196.327616,13.375266,131.056796
13.395516,71.92111,13.395516,101.36794,13.395516,95.6662,13.395516,32.84563,13.395516,29.80841,13.395516,31.0325,13.395516,80.49167,13.395516,96.51994,13.395516,95.19589,13.395516,29.3636,13.395516,20.91483,13.395516,24.39625,13.395516,169.39885,13.395516,197.22737,13.395516,187.44681,13.395516,156.65043,13.395516,146.858496,13.395516,197.65336,13.395516,131.000586
13.415767,69.23663,13.415767,102.7081,13.415767,94.47986,13.415767,34.31095,13.415767,29.91455,13.415767,31.70574,13.415767,94.18622,13.415767,95.98193,13.415767,100.918,13.415767,29.67825,13.415767,20.54264,13.415767,24.48705,13.415767,168.92874,13.415767,197.08054,13.415767,186.99774,13.415767,158.585132,13.415767,146.148222,13.415767,199.385122,13.415767,130.653472
13.436017,66.77872,13.436017,106.26718,13.436017,94.79405,13.436017,35.78613,13.436017,29.34213,13.436017,32.26425,13.436017,95.5641300000001,13.436017,92.95355,13.436017,101.82314,13.436017,30.91211,13.436017,20.55771,13.436017,25.07111,13.436017,168.2101,13.436017,197.0979,13.436017,186.53389,13.436017,161.11361,13.436017,146.69379,13.436017,202.69872,13.436017,129.02259
13.456267,65.73967,13.456267,108.81685,13.456267,95.25953,13.456267,36.12879,13.456267,28.90746,13.456267,32.35157,13.456267,79.86356,13.456267,92.36443,13.456267,95.48407,13.456267,32.81313,13.456267,20.94155,13.456267,25.91025,13.456267,167.09448,13.456267,196.59007,13.456267,185.80685,13.456267,162.881794,13.456267,148.096276,13.456267,206.462514,13.456267,127.820276
13.476518,65.22929,13.476518,107.89851,13.476518,95.89807,13.476518,36.05443,13.476518,28.80526,13.476518,32.30939,13.476518,68.27721,13.476518,92.9206,13.476518,90.06778,13.476518,33.77965,13.476518,20.99847,13.476518,26.43568,13.476518,166.4106,13.476518,195.86266,13.476518,185.15622,13.476518,164.87884,13.476518,150.057978,13.476518,209.77746,13.476518,127.674128
13.496768,64.31769,13.496768,101.10414,13.496768,95.2198,13.496768,36.20793,13.496768,29.04376,13.496768,32.6153,13.496768,64.52548,13.496768,94.23857,13.496768,87.43239,13.496768,34.30528,13.496768,21.27064,13.496768,26.86989,13.496768,165.81137,13.496768,194.8575,13.496768,184.40068,13.496768,166.399156,13.496768,150.69605,13.496768,212.132376,13.496768,128.11106
13.517018,63.15667,13.517018,94.56297,13.517018,93.17191,13.517018,36.91973,13.517018,29.21855,13.517018,32.9475,13.517018,62.68694,13.517018,95.27031,13.517018,85.9777,13.517018,34.28392,13.517018,21.61723,13.517018,27.12471,13.517018,165.60168,13.517018,194.03664,13.517018,183.83746,13.517018,167.779634,13.517018,149.992492,13.517018,214.746704,13.517018,128.009212
13.537269,62.97047,13.537269,94.1799,13.537269,92.3257200000001,13.537269,36.44205,13.537269,28.64513,13.537269,32.31386,13.537269,61.31036,13.537269,92.67059,13.537269,83.9394,13.537269,34.53174,13.537269,21.70064,13.537269,27.19391,13.537269,165.73201,13.537269,193.93213,13.537269,183.74728,13.537269,168.511018,13.537269,149.498334,13.537269,217.966378,13.537269,126.941724
13.557518,63.21648,13.557518,95.71208,13.557518,90.09761,13.557518,36.88524,13.557518,29.02755,13.557518,32.32164,13.557518,61.8394900000001,13.557518,89.58101,13.557518,82.75752,13.557518,35.426,13.557518,22.33328,13.557518,27.61276,13.557518,165.1837,13.557518,193.6068,13.557518,183.47978,13.557518,170.03499,13.557518,149.64871,13.557518,221.24498,13.557518,127.10055
13.577768,60.73944,13.577768,99.34445,13.577768,90.0488,13.577768,37.48413,13.577768,30.09184,13.577768,33.07207,13.577768,62.7167,13.577768,89.83829,13.577768,84.71613,13.577768,35.74022,13.577768,22.74985,13.577768,28.02966,13.577768,164.11168,13.577768,192.59427,13.577768,182.4552,13.577768,172.835794,13.577768,151.453066,13.577768,225.264894,13.577768,127.658516
13.598019,58.25367,13.598019,97.2344900000001,13.598019,88.13769,13.598019,37.50384,13.598019,30.18232,13.598019,33.27418,13.598019,63.57841,13.598019,89.38949,13.598019,86.01205,13.598019,36.27145,13.598019,22.50743,13.598019,28.27455,13.598019,163.51717,13.598019,192.07642,13.598019,181.82129,13.598019,175.200476,13.598019,152.611076,13.598019,228.909436,13.598019,125.962546
13.618269,56.33042,13.618269,93.28881,13.618269,85.76911,13.618269,37.8331500000001,13.618269,29.81801,13.618269,33.47947,13.618269,62.2457300000001,13.618269,84.82454,13.618269,82.95539,13.618269,36.73449,13.618269,22.49994,13.618269,28.52133,13.618269,163.42068,13.618269,192.04179,13.618269,181.66631,13.618269,176.212594,13.618269,153.091512,13.618269,231.545664,13.618269,125.258072
13.638519,55.82148,13.638519,89.0603,13.638519,81.37655,13.638519,38.57479,13.638519,29.68983,13.638519,33.82754,13.638519,59.4541100000001,13.638519,80.14846,13.638519,78.50213,13.638519,38.00023,13.638519,21.36714,13.638519,28.48791,13.638519,162.63647,13.638519,192.0788,13.638519,181.27277,13.638519,177.625936,13.638519,151.80549,13.638519,234.983146,13.638519,125.30174
13.65877,55.72549,13.65877,86.26105,13.65877,78.69389,13.65877,39.20772,13.65877,30.27863,13.65877,34.07303,13.65877,58.43628,13.65877,77.49826,13.65877,75.89366,13.65877,38.55159,13.65877,21.63257,13.65877,28.70715,13.65877,161.99434,13.65877,191.67578,13.65877,180.89995,13.65877,180.630382,13.65877,152.226704,13.65877,239.593092,13.65877,125.641344
13.67902,56.05746,13.67902,85.19633,13.67902,77.64331,13.67902,39.74856,13.67902,29.63417,13.67902,33.94575,13.67902,57.73648,13.67902,74.9106000000001,13.67902,74.25642,13.67902,37.92486,13.67902,21.96831,13.67902,28.71066,13.67902,161.92763,13.67902,191.20833,13.67902,180.5163,13.67902,182.945634,13.67902,152.574874,13.67902,242.463394,13.67902,125.959034
13.69927,54.81214,13.69927,86.4156300000001,13.69927,76.74347,13.69927,39.24694,13.69927,29.7,13.69927,33.8337,13.69927,55.91826,13.69927,72.50313,13.69927,72.69557,13.69927,37.18792,13.69927,22.43768,13.69927,28.64914,13.69927,162.08395,13.69927,190.70253,13.69927,180.2955,13.69927,184.25555,13.69927,152.549174,13.69927,244.91174,13.69927,125.665024
13.719521,53.53326,13.719521,82.3890100000001,13.719521,73.63484,13.719521,39.04309,13.719521,29.80452,13.719521,33.81776,13.719521,53.97183,13.719521,71.7663,13.719521,71.34085,13.719521,37.25615,13.719521,22.48561,13.719521,28.60493,13.719521,161.7744,13.719521,190.64691,13.719521,180.15047,13.719521,185.44842,13.719521,151.200698,13.719521,247.46081,13.719521,124.434678
13.73977,53.84205,13.73977,77.36441,13.73977,70.93794,13.73977,41.05784,13.73977,29.56795,13.73977,34.32527,13.73977,54.07537,13.73977,74.23614,13.73977,71.25471,13.73977,38.98558,13.73977,21.90997,13.73977,28.78427,13.73977,160.79958,13.73977,190.26352,13.73977,179.6888,13.73977,187.216894,13.73977,151.295626,13.73977,251.673014,13.73977,125.451326
13.76002,54.24681,13.76002,75.66612,13.76002,69.90956,13.76002,42.23456,13.76002,30.78792,13.76002,35.25009,13.76002,53.62732,13.76002,76.86741,13.76002,70.89995,13.76002,39.84839,13.76002,21.63135,13.76002,28.96385,13.76002,160.13806,13.76002,189.13402,13.76002,178.86577,13.76002,189.360058,13.76002,153.377216,13.76002,256.217508,13.76002,126.744526
13.780271,54.22218,13.780271,72.11491,13.780271,67.97132,13.780271,42.15901,13.780271,31.22554,13.780271,35.22586,13.780271,53.35442,13.780271,73.54741,13.780271,68.49321,13.780271,40.07825,13.780271,21.7548,13.780271,28.97696,13.780271,159.84105,13.780271,188.62343,13.780271,178.47488,13.780271,190.71048,13.780271,153.572634,13.780271,259.58719,13.780271,126.370904
13.800521,53.13095,13.800521,68.13876,13.800521,65.31853,13.800521,41.07726,13.800521,31.08923,13.800521,34.5709,13.800521,52.75858,13.800521,66.89067,13.800521,65.13988,13.800521,39.12566,13.800521,22.2422,13.800521,28.6884,13.800521,160.21037,13.800521,188.37589,13.800521,178.42152,13.800521,191.209686,13.800521,152.604842,13.800521,261.068386,13.800521,125.569262
13.820771,52.01698,13.820771,65.01172,13.820771,62.90759,13.820771,41.55488,13.820771,30.74377,13.820771,34.58096,13.820771,53.41972,13.820771,62.7493,13.820771,63.3901600000001,13.820771,39.16405,13.820771,22.70952,13.820771,28.879,13.820771,160.07947,13.820771,187.81424,13.820771,178.04819,13.820771,192.030366,13.820771,151.837602,13.820771,262.577856,13.820771,124.947162
13.841022,52.37494,13.841022,63.47228,13.841022,61.47572,13.841022,42.78441,13.841022,30.58539,13.841022,35.14372,13.841022,53.23305,13.841022,61.81961,13.841022,62.64897,13.841022,38.99092,13.841022,23.25499,13.841022,29.16618,13.841022,159.46289,13.841022,187.27499,13.841022,177.55054,13.841022,194.767852,13.841022,152.932972,13.841022,266.024532,13.841022,125.350212
13.861272,52.91788,13.861272,60.84384,13.861272,60.14399,13.861272,43.02135,13.861272,29.9903,13.861272,35.35585,13.861272,51.6208500000001,13.861272,59.88198,13.861272,60.88022,13.861272,39.53572,13.861272,22.53865,13.861272,29.34854,13.861272,158.90573,13.861272,187.35957,13.861272,177.15433,13.861272,196.778454,13.861272,152.187346,13.861272,269.700724,13.861272,125.478696
13.881522,52.97659,13.881522,56.58401,13.881522,57.99852,13.881522,43.34692,13.881522,28.94896,13.881522,35.19654,13.881522,50.4721,13.881522,56.79118,13.881522,58.94815,13.881522,40.63687,13.881522,20.72801,13.881522,29.20818,13.881522,158.36562,13.881522,188.22916,13.881522,177.15762,13.881522,197.425396,13.881522,149.891178,13.881522,274.336196,13.881522,123.951518
13.901772,52.24232,13.901772,54.41954,13.901772,56.42989,13.901772,43.10507,13.901772,28.61902,13.901772,34.98377,13.901772,50.40893,13.901772,54.93964,13.901772,58.04125,13.901772,40.58033,13.901772,19.5185,13.901772,28.64336,13.901772,157.82146,13.901772,187.88934,13.901772,176.60426,13.901772,197.792498,13.901772,149.292742,13.901772,277.610098,13.901772,122.926562
13.922022,51.51979,13.922022,54.78937,13.922022,56.2186,13.922022,44.00504,13.922022,29.52158,13.922022,35.82405,13.922022,50.16295,13.922022,54.92357,13.922022,57.78979,13.922022,41.22958,13.922022,20.50667,13.922022,29.21533,13.922022,157.26863,13.922022,186.50549,13.922022,175.6691,13.922022,199.628134,13.922022,151.213732,13.922022,279.286864,13.922022,123.398582
13.942272,51.73752,13.942272,54.89596,13.942272,56.33962,13.942272,44.7276,13.942272,30.78367,13.942272,36.4652,13.942272,49.42102,13.942272,54.32611,13.942272,56.71504,13.942272,41.67301,13.942272,21.5191,13.942272,29.59857,13.942272,156.56137,13.942272,185.72675,13.942272,175.04991,13.942272,201.453686,13.942272,151.98721,13.942272,282.367356,13.942272,123.81302
13.962523,52.44365,13.962523,54.30558,13.962523,56.1346,13.962523,45.42319,13.962523,31.34482,13.962523,36.85973,13.962523,48.74886,13.962523,54.21169,13.962523,55.80768,13.962523,42.95006,13.962523,22.35259,13.962523,30.53713,13.962523,155.7594,13.962523,185.28648,13.962523,174.54086,13.962523,203.34131,13.962523,151.020334,13.962523,284.91187,13.962523,124.852694
13.982773,51.88843,13.982773,54.23285,13.982773,55.50084,13.982773,46.37474,13.982773,31.56284,13.982773,37.15298,13.982773,48.33305,13.982773,53.86765,13.982773,54.89044,13.982773,43.2187,13.982773,23.16896,13.982773,30.93671,13.982773,155.51262,13.982773,184.3018,13.982773,174.12143,13.982773,204.370756,13.982773,149.5409,13.982773,287.239166,13.982773,125.55131
14.003023,51.56444,14.003023,53.55478,14.003023,54.80162,14.003023,47.67395,14.003023,31.58607,14.003023,37.71252,14.003023,48.17774,14.003023,54.29785,14.003023,54.75096,14.003023,42.74606,14.003023,23.50366,14.003023,30.91281,14.003023,155.60089,14.003023,183.52695,14.003023,173.69402,14.003023,203.496432,14.003023,148.83318,14.003023,288.842962,14.003023,125.18328
14.023273,52.26681,14.023273,52.56773,14.023273,54.62288,14.023273,47.74731,14.023273,31.25542,14.023273,37.55233,14.023273,48.136,14.023273,54.04379,14.023273,54.48323,14.023273,42.90874,14.023273,23.10409,14.023273,31.01708,14.023273,155.09221,14.023273,183.58281,14.023273,173.37521,14.023273,204.600098,14.023273,149.057108,14.023273,292.126898,14.023273,124.665018
14.043524,52.16243,14.043524,51.77631,14.043524,54.12729,14.043524,47.15405,14.043524,30.56152,14.043524,37.21758,14.043524,48.60147,14.043524,52.91161,14.043524,54.24059,14.043524,43.95205,14.043524,22.50554,14.043524,31.3583,14.043524,154.40726,14.043524,183.3954,14.043524,172.77354,14.043524,205.376508,14.043524,148.02482,14.043524,294.408458,14.043524,124.1302
14.063774,51.65819,14.063774,51.51346,14.063774,53.69989,14.063774,46.89236,14.063774,30.72307,14.063774,37.32022,14.063774,48.07455,14.063774,51.54312,14.063774,53.28346,14.063774,43.96602,14.063774,22.32573,14.063774,31.101,14.063774,154.50075,14.063774,182.97017,14.063774,172.57889,14.063774,205.81205,14.063774,147.011476,14.063774,294.64259,14.063774,123.726386
14.084024,51.05639,14.084024,51.67392,14.084024,53.33203,14.084024,46.98834,14.084024,30.40058,14.084024,37.26883,14.084024,47.65788,14.084024,50.70159,14.084024,52.45979,14.084024,42.75419,14.084024,22.01517,14.084024,30.14404,14.084024,154.53603,14.084024,182.74162,14.084024,172.59337,14.084024,206.032834,14.084024,145.888556,14.084024,295.725834,14.084024,124.303536
14.104274,51.57692,14.104274,50.99156,14.104274,53.08597,14.104274,47.62996,14.104274,30.20656,14.104274,37.03249,14.104274,48.4159,14.104274,50.29694,14.104274,52.44634,14.104274,42.61527,14.104274,21.95526,14.104274,29.91721,14.104274,153.99336,14.104274,182.8125,14.104274,172.53923,14.104274,205.456228,14.104274,144.625,14.104274,297.551658,14.104274,123.47296
14.124524,52.5013,14.124524,49.73366,14.124524,52.89711,14.124524,48.1214000000001,14.124524,29.30888,14.124524,36.77266,14.124524,48.7315100000001,14.124524,49.76358,14.124524,52.24098,14.124524,42.763,14.124524,21.71486,14.124524,30.02608,14.124524,153.13408,14.124524,182.85959,14.124524,172.17848,14.124524,206.147644,14.124524,144.056282,14.124524,299.193084,14.124524,121.469002
14.144774,52.7291,14.144774,49.99266,14.144774,53.27813,14.144774,49.07431,14.144774,29.54754,14.144774,37.51987,14.144774,49.19171,14.144774,49.38409,14.144774,52.34853,14.144774,43.26897,14.144774,21.72313,14.144774,30.60697,14.144774,152.52052,14.144774,182.38817,14.144774,171.35992,14.144774,206.666076,14.144774,142.933636,14.144774,299.060856,14.144774,120.439796
14.165025,52.38666,14.165025,50.58324,14.165025,53.47689,14.165025,49.47908,14.165025,30.4333,14.165025,38.17853,14.165025,48.46659,14.165025,49.41057,14.165025,52.2419,14.165025,43.31667,14.165025,21.91179,14.165025,30.76578,14.165025,152.33064,14.165025,181.07367,14.165025,170.46629,14.165025,206.060742,14.165025,142.818376,14.165025,298.918842,14.165025,121.251026
14.185275,51.14348,14.185275,49.82662,14.185275,52.65216,14.185275,48.90158,14.185275,30.24732,14.185275,37.88284,14.185275,47.13811,14.185275,49.4789300000001,14.185275,51.52451,14.185275,42.37122,14.185275,21.36695,14.185275,30.1319,14.185275,152.89038,14.185275,180.28413,14.185275,170.38243,14.185275,204.482134,14.185275,142.348714,14.185275,296.633474,14.185275,122.054674
14.205525,51.35026,14.205525,48.85442,14.205525,52.30938,14.205525,48.87253,14.205525,29.32169,14.205525,37.56758,14.205525,46.44633,14.205525,48.82306,14.205525,50.84119,14.205525,41.77427,14.205525,21.08406,14.205525,29.6677,14.205525,152.79082,14.205525,180.43422,14.205525,170.36903,14.205525,205.286906,14.205525,142.484826,14.205525,298.593306,14.205525,121.460106
14.225776,51.73605,14.225776,49.1486,14.225776,52.39091,14.225776,48.79953,14.225776,29.23263,14.225776,37.34628,14.225776,46.72833,14.225776,48.90166,14.225776,50.75905,14.225776,42.50955,14.225776,21.69903,14.225776,30.14172,14.225776,151.87233,14.225776,179.73372,14.225776,169.77199,14.225776,205.856324,14.225776,141.906636,14.225776,300.142544,14.225776,122.147236
14.246026,51.10106,14.246026,49.33014,14.246026,51.93815,14.246026,48.31664,14.246026,28.56305,14.246026,36.7225,14.246026,46.84253,14.246026,48.3992000000001,14.246026,50.34424,14.246026,41.78505,14.246026,21.4743600000001,14.246026,29.69526,14.246026,151.54736,14.246026,179.79561,14.246026,169.70566,14.246026,204.609968,14.246026,140.102568,14.246026,301.205028,14.246026,121.444518
14.266276,49.73614,14.266276,48.5213,14.266276,51.24043,14.266276,47.23816,14.266276,28.68846,14.266276,36.39253,14.266276,46.48578,14.266276,48.20308,14.266276,50.25385,14.266276,40.51817,14.266276,21.19443,14.266276,29.12995,14.266276,151.82428,14.266276,179.79193,14.266276,169.61598,14.266276,203.147994,14.266276,138.114244,14.266276,299.910234,14.266276,120.432184
14.286526,50.0947600000001,14.286526,47.37987,14.286526,50.94373,14.286526,47.68557,14.286526,28.28876,14.286526,36.25415,14.286526,47.36219,14.286526,47.36569,14.286526,50.11023,14.286526,41.4057,14.286526,20.54663,14.286526,29.13599,14.286526,150.994,14.286526,179.6555,14.286526,169.1595,14.286526,204.37882,14.286526,136.67487,14.286526,299.54463,14.286526,119.49738
14.306776,49.90958,14.306776,47.95766,14.306776,51.19911,14.306776,48.34513,14.306776,28.2486,14.306776,36.49318,14.306776,47.55278,14.306776,47.60922,14.306776,50.23602,14.306776,41.76129,14.306776,20.57007,14.306776,29.54173,14.306776,150.47093,14.306776,179.21823,14.306776,168.64789,14.306776,205.773444,14.306776,136.821124,14.306776,300.594494,14.306776,119.414294
14.327026,49.44053,14.327026,48.24777,14.327026,51.19769,14.327026,48.26045,14.327026,28.6718100000001,14.327026,36.69307,14.327026,47.0527,14.327026,48.0145500000001,14.327026,50.29815,14.327026,41.61233,14.327026,20.95761,14.327026,29.742,14.327026,150.47617,14.327026,178.45093,14.327026,168.21857,14.327026,205.110386,14.327026,137.129664,14.327026,299.947636,14.327026,119.445704
14.347277,48.87984,14.347277,47.9036500000001,14.347277,50.90209,14.347277,47.77053,14.347277,28.4648,14.347277,36.53084,14.347277,46.53611,14.347277,46.71064,14.347277,49.65886,14.347277,41.5441,14.347277,20.83814,14.347277,29.58283,14.347277,150.09016,14.347277,178.42184,14.347277,167.91194,14.347277,205.053738,14.347277,136.082052,14.347277,299.094898,14.347277,117.922112
14.367527,48.4734,14.367527,47.5443700000001,14.367527,50.49962,14.367527,47.30282,14.367527,28.26344,14.367527,36.25008,14.367527,46.62265,14.367527,45.6069,14.367527,49.22689,14.367527,41.08958,14.367527,20.67332,14.367527,29.27478,14.367527,149.7726,14.367527,178.51009,14.367527,167.75024,14.367527,204.3897,14.367527,134.637772,14.367527,297.30953,14.367527,116.213642
14.387777,48.96405,14.387777,47.4856,14.387777,50.70296,14.387777,48.0051,14.387777,28.00529,14.387777,36.4477600000001,14.387777,46.94392,14.387777,45.23596,14.387777,49.31507,14.387777,41.7023,14.387777,20.64519,14.387777,29.50734,14.387777,149.21431,14.387777,178.39299,14.387777,167.40904,14.387777,205.700248,14.387777,134.188942,14.387777,296.177598,14.387777,116.205332
14.408028,49.55173,14.408028,47.79922,14.408028,50.87938,14.408028,48.50913,14.408028,27.9805400000001,14.408028,36.68075,14.408028,47.19979,14.408028,45.41209,14.408028,49.46191,14.408028,41.84345,14.408028,21.47268,14.408028,29.86866,14.408028,148.87245,14.408028,178.03899,14.408028,167.12624,14.408028,205.70203,14.408028,133.427762,14.408028,294.58997,14.408028,115.588132
14.428278,50.50328,14.428278,48.46796,14.428278,51.35014,14.428278,48.22121,14.428278,28.53716,14.428278,36.60637,14.428278,47.5464,14.428278,45.78459,14.428278,49.5861,14.428278,42.12999,14.428278,21.98328,14.428278,30.0979,14.428278,148.11354,14.428278,177.28096,14.428278,166.49895,14.428278,205.533132,14.428278,132.720518,14.428278,294.853992,14.428278,114.907898
14.448528,50.11516,14.448528,48.94469,14.448528,51.33182,14.448528,47.84218,14.448528,28.91054,14.448528,36.50357,14.448528,47.25794,14.448528,46.51291,14.448528,49.55431,14.448528,41.80324,14.448528,22.10667,14.448528,29.92528,14.448528,147.57533,14.448528,176.1176,14.448528,165.83447,14.448528,204.798184,14.448528,131.97211,14.448528,295.256924,14.448528,115.76233
14.468778,50.66426,14.468778,47.76006,14.468778,51.1385,14.468778,49.20232,14.468778,28.28281,14.468778,36.84283,14.468778,47.39506,14.468778,47.02416,14.468778,49.76858,14.468778,42.42595,14.468778,21.38929,14.468778,29.89531,14.468778,146.9973,14.468778,175.79176,14.468778,165.32921,14.468778,204.72882,14.468778,132.110128,14.468778,294.65701,14.468778,116.670798
14.489028,49.51496,14.489028,47.31582,14.489028,50.52692,14.489028,48.53132,14.489028,28.1265,14.489028,36.4502,14.489028,46.92083,14.489028,47.62594,14.489028,49.77886,14.489028,41.3696,14.489028,20.85409,14.489028,29.16446,14.489028,147.21017,14.489028,175.56042,14.489028,165.26776,14.489028,203.179366,14.489028,132.266426,14.489028,292.934866,14.489028,115.873826
14.509278,48.18358,14.509278,46.84713,14.509278,49.8405,14.509278,46.95018,14.509278,28.46728,14.509278,35.94861,14.509278,46.21575,14.509278,47.78586,14.509278,49.55076,14.509278,40.32961,14.509278,20.21548,14.509278,28.44394,14.509278,147.85374,14.509278,175.0824,14.509278,165.29172,14.509278,201.167312,14.509278,131.23391,14.509278,290.577862,14.509278,115.10254
14.529529,48.10448,14.529529,46.62748,14.529529,49.73202,14.529529,46.84692,14.529529,28.70893,14.529529,36.05824,14.529529,45.74072,14.529529,47.23932,14.529529,48.98572,14.529529,40.35709,14.529529,20.66765,14.529529,28.77165,14.529529,147.54422,14.529529,174.86491,14.529529,165.03183,14.529529,200.364206,14.529529,129.927188,14.529529,289.959696,14.529529,115.003048
14.549779,47.52117,14.549779,46.24317,14.549779,49.49326,14.549779,46.80786,14.549779,28.44834,14.549779,35.97968,14.549779,45.18315,14.549779,45.9506,14.549779,48.32367,14.549779,40.10772,14.549779,20.81183,14.549779,28.94335,14.549779,147.20509,14.549779,174.77885,14.549779,164.65756,14.549779,199.535562,14.549779,128.34961,14.549779,287.537182,14.549779,114.17422
14.570029,48.21465,14.570029,46.21857,14.570029,49.8755,14.570029,47.43671,14.570029,28.02702,14.570029,36.14235,14.570029,45.8694,14.570029,45.88591,14.570029,48.78566,14.570029,40.70775,14.570029,20.51825,14.570029,29.13379,14.570029,146.46725,14.570029,174.42987,14.570029,164.06183,14.570029,200.01158,14.570029,127.332476,14.570029,285.76356,14.570029,113.888286
14.59028,48.39743,14.59028,46.66508,14.59028,49.97461,14.59028,47.82803,14.59028,28.51785,14.59028,36.3541,14.59028,45.7875,14.59028,46.30656,14.59028,49.00089,14.59028,40.3639,14.59028,19.75464,14.59028,28.56238,14.59028,145.90523,14.59028,173.83176,14.59028,163.56831,14.59028,199.576474,14.59028,127.556278,14.59028,284.113004,14.59028,114.082518
