xc,xoop,xip,ip,oop,complete
3.4420912,3.4420912,1.5082468,21.94241,1431.82304,147.27719
3.4946423,3.4946423,1.5312734,21.899714,520.03335,101.74033
3.5471933,3.5471933,1.5543001,21.374849,307.54062,89.8378600000001
3.5997443,3.5997443,1.5773268,20.621765,267.05899,86.4719100000002
3.6522954,3.6522954,1.6003534,20.695982,198.60069,79.7698700000001
3.7048464,3.7048464,1.6233801,22.07959,123.29245,72.4738300000001
3.7573974,3.7573974,1.6464068,18.00094,58.99873,66.68651
3.8099484,3.8099484,1.6694334,21.47409,33.6300900000001,65.8408999999999
3.8624995,3.8624995,1.6924601,26.77933,40.87931,65.6971499999999
3.9150505,3.9150505,1.7154868,31.91634,48.6698600000002,63.5504500000001
3.9676015,3.9676015,1.7385134,37.8347000000001,56.22297,61.8443800000002
4.0201526,4.0201526,1.7615401,40.47496,28.46262,60.8481600000001
4.0727034,4.0727034,1.7845668,42.10672,28.7342199999998,60.3810500000002
4.1252546,4.1252546,1.8075933,45.14989,33.1855699999999,58.40822
4.1778054,4.1778054,1.8306201,45.7413800000001,28.5117499999999,57.78615
4.2303567,4.2303567,1.8536468,44.9795700000001,26.60248,55.82106
4.2829075,4.2829075,1.8766735,45.3011600000001,37.8479400000001,57.06846
4.3354588,4.3354588,1.8997,42.91883,48.24721,54.4741300000001
4.3880095,4.3880095,1.9227268,37.24812,54.4080100000001,55.44521
4.4405603,4.4405603,1.9457535,44.7605,59.8288600000001,57.9361
4.4931116,4.4931116,1.96878,50.11397,60.10965,57.91919
4.5456624,4.5456624,1.9918067,46.2755999999999,52.9079200000001,55.12199
4.5982137,4.5982137,2.0148335,45.3893900000001,62.15874,54.8508499999999
4.6507645,4.6507645,2.0378602,52.45134,71.20037,54.9205599999999
4.7033157,4.7033157,2.0608869,49.8690300000001,72.74411,55.33336
4.7558665,4.7558665,2.0839133,47.4354300000002,66.78653,56.5233599999999
4.8084178,4.8084178,2.10694,49.71095,77.3123300000001,55.5019199999999
4.8609686,4.8609686,2.1299667,54.5097999999999,77.1721200000002,53.23103
4.9135199,4.9135199,2.1529934,56.4636499999999,84.1622000000001,54.62176
4.9660707,4.9660707,2.1760201,56.5944100000001,89.03265,53.7235999999999
5.0186219,5.0186219,2.1990469,54.8488300000001,94.74435,54.6440099999999
5.0711727,5.0711727,2.2220733,45.6222300000001,109.32252,57.0809600000001
5.1237235,5.1237235,2.2451,49.6635300000001,106.55199,54.9323800000002
5.1762748,5.1762748,2.2681267,57.4331600000002,118.95969,55.8593399999999
5.2288256,5.2288256,2.2911534,57.1706499999999,146.08025,57.58474
5.2813768,5.2813768,2.3141801,55.2884100000001,150.07744,57.84077
5.3339276,5.3339276,2.3372068,54.3185700000003,156.73901,58.8380600000001
5.3864789,5.3864789,2.3602333,59.43275,181.94363,61.3831
5.4390297,5.4390297,2.38326,64.6340100000001,228.58832,64.6681700000002
5.491581,5.491581,2.4062867,65.98801,286.80415,71.1469999999999
5.5441318,5.5441318,2.4293134,64.0359600000002,354.66086,77.96489
5.596683,5.596683,2.4523401,63.7992800000002,435.09396,84.7933200000001
5.6492338,5.6492338,2.4753668,63.7840200000001,574.56434,94.4998400000001
5.7017851,5.7017851,2.4983935,63.0404799999998,759.66939,111.43434
5.7543359,5.7543359,2.52142,67.0941600000001,1037.83069,131.63595
5.8068867,5.8068867,2.5444467,61.0385499999998,1280.54282,149.51664
5.8594379,5.8594379,2.5674734,56.7031600000003,1413.98477,157.92428
5.9119887,5.9119887,2.5905001,55.5256800000002,1413.8796,158.2533
5.96454,5.96454,2.6135268,59.5828299999998,1330.4822,151.32511
6.0170908,6.0170908,2.6365535,61.4581700000001,1255.78526,143.34004
6.0696421,6.0696421,2.65958,59.26964,1177.11192,139.30221
6.1221929,6.1221929,2.6826067,51.8115,1133.07239,134.39766
6.1747441,6.1747441,2.7056334,50.1229900000001,1066.87182,127.86728
6.2272949,6.2272949,2.7286601,50.89977,928.49301,117.1641
6.2798462,6.2798462,2.7516868,45.2896599999999,758.81467,103.53574
6.332397,6.332397,2.7747135,50.1111400000002,578.97012,89.5088800000001
6.3849483,6.3849483,2.7977402,58.1894600000001,405.55166,76.9823600000001
6.437499,6.437499,2.8207667,56.9802699999998,275.77797,65.2846
6.4900498,6.4900498,2.8437934,53.7591,187.37555,56.9645800000001
6.5426011,6.5426011,2.8668201,56.32438,134.98382,52.31758
6.5951519,6.5951519,2.8898468,59.89825,112.92951,49.7885700000001
6.6477032,6.6477032,2.9128735,63.7118400000002,103.49206,46.17975
6.700254,6.700254,2.9359002,57.2213099999999,86.95073,43.12665
6.7528052,6.7528052,2.9589267,55.66263,67.34533,41.4606
6.805356,6.805356,2.9819534,57.6251200000002,71.36473,41.5474400000001
6.8579073,6.8579073,3.0049801,53.8470300000001,70.3771400000001,40.96207
6.9104581,6.9104581,3.0280068,57.2901400000001,64.7331700000001,40.0757500000001
6.9630094,6.9630094,3.0510335,57.9484800000003,60.60073,39.8739300000001
7.0155602,7.0155602,3.0740602,56.04638,61.2569100000001,39.47411
7.0681109,7.0681109,3.0970867,54.0865299999998,57.23586,39.0579100000001
7.1206622,7.1206622,3.1201134,50.2277199999999,49.73447,37.31361
7.173213,7.173213,3.1431401,53.40087,48.40665,36.8723200000001
7.2257643,7.2257643,3.1661668,53.9696900000001,54.6392500000001,38.15855
7.2783151,7.2783151,3.1891935,53.5282300000001,59.05847,38.7256600000001
7.3308663,7.3308663,3.2122202,52.8466600000002,56.58915,37.43321
7.3834171,7.3834171,3.2352469,52.46051,52.9739799999999,36.7780199999999
7.4359684,7.4359684,3.2582734,49.9553100000003,50.5621900000002,37.68114
7.4885192,7.4885192,3.2813001,56.02198,51.6662799999999,38.0062900000002
7.5410705,7.5410705,3.3043268,58.1478000000001,48.4973600000001,37.0524600000001
7.5936213,7.5936213,3.3273535,54.2829899999999,48.3422800000001,37.14948
7.6461725,7.6461725,3.3503802,49.7697800000001,59.14943,37.83204
7.6987233,7.6987233,3.3734069,46.2584900000001,60.15827,37.58376
7.7512741,7.7512741,3.3964334,49.0611,59.1058400000001,36.4949400000001
7.8038254,7.8038254,3.4194601,49.29651,59.6570300000001,38.34057
7.8563762,7.8563762,3.4424868,49.1568,68.7978200000002,39.0917500000001
7.9089274,7.9089274,3.4655135,49.2765900000001,65.35338,37.95926
7.9614782,7.9614782,3.4885402,50.2267600000001,67.86174,37.0782300000001
8.0140295,8.0140295,3.5115669,55.50322,71.78815,36.9664800000001
8.0665808,8.0665808,3.5345936,54.7044600000002,76.0071899999999,37.64966
8.1191311,8.1191311,3.55762,54.9941799999999,83.2831899999999,38.76185
8.1716824,8.1716824,3.5806468,58.9978200000002,97.5752600000002,38.96626
8.2242336,8.2242336,3.6036735,61.8347799999999,93.59231,39.58393
8.2767849,8.2767849,3.6267002,56.8544900000001,97.0694000000001,39.87496
8.3293352,8.3293352,3.6497269,53.1833900000002,108.01956,41.60445
8.3818865,8.3818865,3.6727536,50.395,120.10965,42.4113899999999
8.4344378,8.4344378,3.69578,54.9848700000001,134.04875,44.90259
8.4869881,8.4869881,3.7188067,55.16147,143.67764,47.6411900000001
8.5395393,8.5395393,3.7418334,50.63193,161.71526,48.08104
8.5920906,8.5920906,3.7648602,51.7187399999999,183.37306,48.6652600000001
8.6446419,8.6446419,3.7878869,46.36873,197.96473,50.09424
8.6971922,8.6971922,3.8109136,43.18206,204.53152,50.87598
8.7497435,8.7497435,3.83394,42.58473,211.30142,52.6402000000001
8.8022947,8.8022947,3.8569667,43.2464800000001,225.70938,52.8070100000001
8.854846,8.854846,3.8799934,43.25946,217.91459,53.02989
8.9073963,8.9073963,3.9030201,41.7047400000001,217.02729,51.60519
8.9599476,8.9599476,3.9260468,42.4843399999999,215.91563,50.4534
9.0124989,9.0124989,3.9490736,44.43191,206.70828,51.5377
9.0650501,9.0650501,3.9721003,46.3683599999999,199.58245,51.73066
9.1176004,9.1176004,3.9951267,42.6564099999999,193.35398,49.29101
9.1701517,9.1701517,4.0181537,43.3596,175.51142,47.38819
9.222703,9.222703,4.0411801,43.14676,155.9625,45.3365900000001
9.2752533,9.2752533,4.0642066,41.28208,135.45482,42.59495
9.3278046,9.3278046,4.0872335,45.7909000000001,123.42722,41.1142
9.3803558,9.3803558,4.11026,47.04125,109.55323,38.88766
9.4329071,9.4329071,4.133287,45.56895,96.07891,36.49375
9.4854574,9.4854574,4.1563134,42.1766600000001,82.9204400000001,35.55501
9.5380087,9.5380087,4.1793404,39.9083099999999,76.96338,35.3118000000001
9.59056,9.59056,4.2023668,44.7935900000001,75.69322,35.81808
9.6431112,9.6431112,4.2253933,48.04845,66.28467,34.7672200000001
9.6956615,9.6956615,4.2484202,43.1430899999999,63.1493000000001,32.77851
9.7482128,9.7482128,4.2714467,46.9870499999998,58.39973,32.69138
9.8007641,9.8007641,4.2944736,45.01224,57.02752,31.4337900000001
9.8533144,9.8533144,4.3175001,42.5379899999999,53.79365,31.70348
9.9058657,9.9058657,4.3405271,44.9818,49.67355,31.37263
9.9584169,9.9584169,4.3635535,45.2842200000001,46.80905,31.01057
10.010968,10.010968,4.38658,45.09366,43.77365,30.43016
10.063519,10.063519,4.4096069,44.5471299999999,43.89021,30.52529
10.11607,10.11607,4.4326334,45.3739499999999,44.35171,30.47906
10.168621,10.168621,4.4556603,44.4122200000001,44.01258,29.10213
10.221172,10.221172,4.4786868,43.46365,42.50414,29.8418
10.273723,10.273723,4.5017133,41.8601500000001,43.94757,31.15415
10.326274,10.326274,4.5247402,40.5952700000001,47.11084,31.5805100000001
10.378825,10.378825,4.5477667,42.1361400000001,44.49303,30.71708
10.431376,10.431376,4.5707936,43.82637,42.9832799999999,30.65242
10.483927,10.483927,4.5938201,45.7603399999999,43.97976,29.94262
10.536478,10.536478,4.616847,43.2483300000002,45.33253,30.31587
10.589029,10.589029,4.6398735,42.8586600000001,44.09618,29.85001
10.64158,10.64158,4.6629,42.99352,43.38977,28.99477
10.694131,10.694131,4.6859269,40.15541,46.2414900000001,30.288746
10.746682,10.746682,4.7089534,36.4728899999999,50.9056000000001,30.799269
10.799233,10.799233,4.7319803,38.7846099999999,44.90162,29.151562
10.851784,10.851784,4.7550068,43.2212299999999,44.45702,30.946606
10.904335,10.904335,4.7780337,43.39462,46.7919,31.246744
10.956886,10.956886,4.8010602,43.1479699999999,46.73261,30.99488
11.009438,11.009438,4.8240867,42.9086100000002,53.52981,31.288362
11.061988,11.061988,4.8471136,41.74288,56.3376,32.147684
11.114539,11.114539,4.8701401,39.2580400000001,57.7825400000001,32.103154
11.16709,11.16709,4.893167,38.9937199999999,61.55405,32.021738
11.219641,11.219641,4.9161935,38.59779,60.0283,32.325737
11.272192,11.272192,4.93922,34.59043,62.85436,32.33937
11.324743,11.324743,4.9622469,37.92812,64.7159899999999,32.4270480000001
11.377295,11.377295,4.9852734,43.52458,62.8621300000001,32.2522660000001
11.429845,11.429845,5.0083003,39.8357000000001,67.901608,32.698163
11.482396,11.482396,5.0313268,37.5931499999999,67.3991,34.484605
11.534947,11.534947,5.0543537,37.51272,68.774116,33.417048
11.587499,11.587499,5.0773802,41.27241,70.6626720000001,33.2738610000001
11.640049,11.640049,5.1004066,38.64337,71.2101340000001,32.933488
11.6926,11.6926,5.1234336,36.76669,71.5717780000001,33.922471
11.745152,11.745152,5.1464601,33.6081300000001,71.49008,34.451171
11.797702,11.797702,5.169487,33.45326,70.593784,34.644537
11.850253,11.850253,5.1925135,34.98252,71.2022630000001,33.450961
11.902804,11.902804,5.2155404,38.9302900000001,70.386434,33.843757
11.955356,11.955356,5.2385669,38.4331999999999,66.309729,33.695622
12.007906,12.007906,5.2615933,34.6478300000001,66.168949,33.2698930000001
12.060457,12.060457,5.2846203,33.9254100000001,60.133022,33.561668
12.113008,12.113008,5.3076468,34.4886100000001,61.362408,32.684296
12.16556,12.16556,5.3306737,38.2067499999999,60.253563,32.556633
12.21811,12.21811,5.3537002,38.92832,55.463854,32.745139
12.270661,12.270661,5.3767271,41.19713,52.463126,32.145679
12.323213,12.323213,5.3997536,36.1856400000002,51.9141720000001,32.245162
12.375764,12.375764,5.42278,34.6177500000002,52.189616,32.228581
12.428314,12.428314,5.445807,33.1138200000002,51.522114,32.2375750000001
12.480865,12.480865,5.4688334,32.6217400000001,45.440464,31.999872
12.533417,12.533417,5.4918604,33.0712599999999,45.505808,31.540105
12.585967,12.585967,5.5148869,35.6008700000001,44.668352,31.09329
12.638518,12.638518,5.5379133,34.3375000000001,43.70085,31.539396
12.69107,12.69107,5.5609403,36.4011100000001,42.237274,31.081482
12.743621,12.743621,5.5839667,36.28627,42.843825,31.315353
12.796171,12.796171,5.6069937,31.0431600000002,45.315497,31.410435
12.848722,12.848722,5.6300201,29.2831699999999,42.355464,31.576352
12.901274,12.901274,5.6530471,29.3121900000001,42.077692,31.505486
12.953825,12.953825,5.6760736,30.24128,41.646159,31.323015
13.006375,13.006375,5.6991,34.6666200000001,38.643358,31.0191980000001
13.058927,13.058927,5.722127,36.37704,39.843452,31.762239
13.111478,13.111478,5.7451534,38.5105,39.231712,31.746128
13.164028,13.164028,5.7681804,39.1089199999999,40.0054110000001,32.199491
13.216579,13.216579,5.7912068,37.5406099999999,37.872633,32.173356
13.269131,13.269131,5.8142338,35.4602,39.0904060000001,31.82832
13.321682,13.321682,5.8372602,35.375,39.283491,31.762215
13.374232,13.374232,5.8602867,35.02741,37.424605,32.220343
13.426784,13.426784,5.8833137,36.6103199999999,36.989126,32.477688
13.479335,13.479335,5.9063401,35.61134,37.553347,32.312194
13.531886,13.531886,5.9293671,32.6186299999999,37.63294,32.816994
13.584436,13.584436,5.9523935,31.19975,40.677901,33.390295
13.636988,13.636988,5.97542,32.71571,40.087367,32.966363
13.689539,13.689539,5.9984469,29.6301599999999,39.50939,33.493576
13.74209,13.74209,6.0214734,30.84458,41.225414,33.802855
13.794641,13.794641,6.0445004,33.6279200000001,38.619043,34.453739
13.847192,13.847192,6.0675268,36.57095,36.552684,34.196362
13.899743,13.899743,6.0905538,33.96313,38.411787,34.846127
13.952293,13.952293,6.1135802,32.3720999999999,39.004229,35.0670190000001
14.004845,14.004845,6.1366067,29.8496799999999,43.163405,35.28223
14.057396,14.057396,6.1596336,31.1576600000001,38.671139,35.075027
14.109947,14.109947,6.1826601,34.30778,35.11215,35.188293
14.162498,14.162498,6.205687,32.89773,37.220596,34.690445
14.215049,14.215049,6.2287135,32.6947200000001,36.401411,34.510863
14.2676,14.2676,6.2517405,33.31029,37.871522,34.403004
14.320151,14.320151,6.2747669,32.2691799999999,35.476533,34.469374
14.372702,14.372702,6.2977934,33.7501700000001,34.231892,34.014224
14.425253,14.425253,6.3208203,35.2324200000001,36.527261,33.861122
14.477804,14.477804,6.3438468,35.3487,36.473103,33.49112
14.530354,14.530354,6.3668737,35.14408,34.074604,33.1138
14.582906,14.582906,6.3899002,34.6252999999999,32.840594,33.076251
14.635457,14.635457,6.4129267,30.8665900000001,30.944533,33.038397
14.688008,14.688008,6.4359536,29.84807,30.053162,31.996544
14.740559,14.740559,6.4589801,28.7173899999999,34.431034,32.567814
14.79311,14.79311,6.482007,31.70437,32.861865,32.180577
14.845661,14.845661,6.5050335,30.92474,31.986228,31.960253
14.898212,14.898212,6.5280604,32.9285199999999,31.90392,31.453259
14.950763,14.950763,6.5510869,31.0700000000001,30.659573,31.431442
15.003314,15.003314,6.5741134,29.26587,32.201846,32.2126510000001
15.055865,15.055865,6.5971403,28.28483,30.657835,31.7057
15.108417,15.108417,6.6201668,30.2380200000001,29.239352,31.05808
15.160967,15.160967,6.6431937,32.8847200000001,28.550595,30.604351
15.213518,15.213518,6.6662202,31.15555,27.501041,30.460835
15.266069,15.266069,6.6892471,29.5722300000001,28.451782,29.878159
15.31862,15.31862,6.7122736,29.6980900000002,29.525142,30.018885
15.371171,15.371171,6.7353001,28.49447,27.474509,29.602054
15.423722,15.423722,6.758327,29.44914,25.896848,29.487908
15.476274,15.476274,6.7813535,30.55841,29.581955,29.557322
15.528824,15.528824,6.8043804,30.47806,30.21179,28.831767
15.581375,15.581375,6.8274069,30.80448,26.791844,28.36102
15.633926,15.633926,6.8504338,32.0711700000001,25.801059,27.996519
15.686478,15.686478,6.8734603,29.54754,25.943956,27.835402
15.739028,15.739028,6.8964868,27.1478,26.512205,28.505883
15.791579,15.791579,6.9195137,29.3916600000001,25.126741,28.470896
15.844131,15.844131,6.9425402,30.24575,24.348758,28.120006
15.896681,15.896681,6.9655671,30.96648,25.400063,27.749399
15.949232,15.949232,6.9885936,30.1299399999999,25.864848,27.112149
16.001783,16.001783,7.01162,28.68608,24.815583,27.7368790000001
16.054335,16.054335,7.034647,31.42096,25.217023,27.035112
16.106886,16.106886,7.0576735,33.63255,27.326598,27.000588
16.159437,16.159437,7.0807004,32.4695500000001,27.783106,27.161435
16.211987,16.211987,7.1037269,30.21043,24.408958,27.455725
16.264538,16.264538,7.1267538,29.96172,25.844964,27.196304
16.317089,16.317089,7.1497803,28.65677,28.000223,26.913035
16.36964,16.36964,7.1728067,27.49279,25.461071,27.504616
16.422192,16.422192,7.1958337,26.6594300000001,22.746446,27.189797
16.474743,16.474743,7.2188601,27.33033,24.886047,27.182665
16.527294,16.527294,7.2418871,26.39317,25.509611,28.343712
16.579844,16.579844,7.2649136,25.66506,26.4940620000001,28.154181
16.632395,16.632395,7.2879405,24.42198,26.999175,27.801319
16.684946,16.684946,7.310967,25.28781,27.205197,28.471378
16.737497,16.737497,7.3339934,26.66768,26.318802,28.886168
16.790049,16.790049,7.3570204,29.9936000000001,26.215063,28.998243
16.8426,16.8426,7.3800468,29.73571,26.791069,28.804819
16.895151,16.895151,7.4030738,28.71324,26.795406,28.98209
16.947702,16.947702,7.4261003,31.0020400000001,26.793816,28.76067
17.000252,17.000252,7.4491267,30.81741,24.368593,29.263633
17.052803,17.052803,7.4721537,31.7024100000001,25.03985,29.098859
17.105354,17.105354,7.4951801,33.21277,22.848804,29.068987
17.157906,17.157906,7.5182071,32.10574,21.393067,28.803063
17.210457,17.210457,7.5412335,29.25254,23.157646,28.874937
17.263008,17.263008,7.5642605,29.3254200000001,24.242701,28.478289
17.315559,17.315559,7.5872869,27.39623,23.151604,27.928918
17.368109,17.368109,7.6103134,24.27466,26.060223,28.025631
17.42066,17.42066,7.6333404,26.39759,28.100191,27.52656
17.473211,17.473211,7.6563668,28.81697,27.247944,27.54374
17.525763,17.525763,7.6793938,30.5674200000001,25.616157,27.674915
17.578314,17.578314,7.7024202,28.9188599999999,25.087332,27.142484
17.630865,17.630865,7.7254472,26.8254500000001,23.488905,26.456193
17.683416,17.683416,7.7484736,26.2400800000001,24.113216,26.136304
17.735968,17.735968,7.7715001,26.5216,24.54125,25.895323
17.788517,17.788517,7.7945271,27.23809,25.70055,25.841227
17.841068,17.841068,7.8175535,25.27198,26.47648,25.833027
17.89362,17.89362,7.8405805,25.29331,27.15251,25.068109
17.946171,17.946171,7.8636069,26.53286,22.471978,24.518675
17.998722,17.998722,7.8866334,25.44723,21.212299,25.019055
18.051273,18.051273,7.9096603,25.9776700000001,22.52765,24.737366
18.103825,18.103825,7.9326868,26.52455,22.360991,24.218124
18.156374,18.156374,7.9557137,26.77861,22.00655,23.544437
18.208925,18.208925,7.9787402,24.87687,23.395042,23.4452370000001
18.261477,18.261477,8.0017672,23.4677199999999,22.347851,23.558351
18.314028,18.314028,8.0247936,23.86931,23.069746,23.327376
18.366579,18.366579,8.0478201,24.1646000000001,21.236408,23.404842
18.41913,18.41913,8.0708466,25.50406,26.510134,23.385367
18.471682,18.471682,8.093874,26.11009,23.615726,23.679678
18.524231,18.524231,8.1169004,26.20231,19.667178,22.972977
18.576782,18.576782,8.1399269,25.8693200000001,21.103235,22.567044
18.629333,18.629333,8.1629534,27.2922800000001,21.178205,22.215445
18.681885,18.681885,8.1859798,27.55114,22.206801,21.828444
18.734436,18.734436,8.2090073,27.32421,21.097457,21.475298
18.786987,18.786987,8.2320337,28.2028600000001,21.832364,22.058899
18.839539,18.839539,8.2550602,29.1889400000001,21.2024,22.109219
18.89209,18.89209,8.2780867,27.35224,20.970935,21.97713
18.944639,18.944639,8.3011141,25.86864,23.054116,22.106996
18.99719,18.99719,8.3241405,26.92471,24.664435,22.038079
19.049742,19.049742,8.347167,26.9030799999999,25.15292,21.822128
19.102293,19.102293,8.3701935,24.80965,22.631798,21.237887
19.154844,19.154844,8.3932199,25.7884,23.447851,21.209003
19.207396,19.207396,8.4162474,29.46742,22.58515,21.162623
19.259947,19.259947,8.4392738,30.78304,22.899812,21.126791
19.312496,19.312496,8.4623003,29.9646599999999,22.496075,20.658465
19.365047,19.365047,8.4853268,28.72785,22.394342,20.395823
19.417599,19.417599,8.5083532,29.01182,21.191043,19.996654
19.47015,19.47015,8.5313807,27.45478,22.020513,20.558638
19.522701,19.522701,8.5544071,25.51858,20.954241,20.662176
19.575253,19.575253,8.5774336,24.61148,18.618002,20.372976
19.627804,19.627804,8.6004601,25.1089,20.218194,20.47475
19.680355,19.680355,8.6234865,26.62696,18.693192,20.110653
19.732904,19.732904,8.6465139,27.6485299999999,18.531811,20.104148
19.785456,19.785456,8.6695404,25.36424,17.641072,20.868672
19.838007,19.838007,8.6925669,25.31499,17.677167,21.608613
19.890558,19.890558,8.7155933,26.65368,18.713741,20.570194
19.94311,19.94311,8.7386208,25.5117799999999,19.829908,20.531172
19.995661,19.995661,8.7616472,25.0778600000001,22.978034,20.558241
20.048212,20.048212,8.7846737,25.17327,22.443805,20.316673
20.100761,20.100761,8.8077002,26.08001,20.116287,19.981929
20.153313,20.153313,8.8307266,25.2848,22.880272,20.627174
20.205864,20.205864,8.853754,23.36851,21.991134,20.503024
20.258415,20.258415,8.8767805,22.34545,22.191798,19.801577
20.310966,20.310966,8.899807,22.05184,21.819342,19.890259
20.363518,20.363518,8.9228334,23.31665,21.110845,19.590899
20.416069,20.416069,8.9458599,23.88094,20.582933,19.988782
20.46862,20.46862,8.9688873,24.0798,22.515286,20.357419
20.52117,20.52117,8.9919138,25.15644,22.146308,19.831671
20.573721,20.573721,9.0149403,26.07475,23.911634,19.30994
20.626272,20.626272,9.0379667,25.3510500000001,21.736671,19.229383
20.678823,20.678823,9.0609941,26.6155100000001,21.619075,18.801511
20.731375,20.731375,9.0840206,27.48716,19.807401,19.002377
20.783926,20.783926,9.1070471,24.37496,21.583442,18.65834
20.836477,20.836477,9.1300735,23.12937,22.273963,17.940385
20.889027,20.889027,9.1531,24.90592,20.47166,18.121737
20.941578,20.941578,9.1761274,27.30247,20.180088,18.571573
20.994129,20.994129,9.1991539,26.5612400000001,21.211569,18.646552
21.04668,21.04668,9.2221804,23.9619599999999,21.310732,18.410914
21.099232,21.099232,9.2452068,22.80935,20.326193,18.494122
21.151783,21.151783,9.2682333,23.41669,20.890237,18.64609
21.204334,21.204334,9.2912607,23.53493,18.605803,18.150681
21.256884,21.256884,9.3142872,24.6886800000001,20.240586,18.13312
21.309435,21.309435,9.3373137,24.23013,20.718116,18.32432
21.361986,21.361986,9.3603401,23.4606,21.103547,18.531006
21.414537,21.414537,9.3833666,23.16788,20.329802,18.088696
21.467089,21.467089,9.406394,21.49098,19.703834,18.277939
21.51964,21.51964,9.4294205,21.15958,21.569739,18.221517
