xc,xoop,xip,ip,oop,complete
22.885965,22.885965,10.028113,62.613024,41.230262,36.261
22.938517,22.938517,10.051141,61.588584,41.277674,36.211688
22.991068,22.991068,10.074167,63.844432,41.273518,36.860926
23.043619,23.043619,10.097194,65.114258,41.386212,36.634248
23.09617,23.09617,10.12022,63.2597,39.942426,36.357903
23.148722,23.148722,10.143247,63.636334,39.890658,36.211682
23.201273,23.201273,10.166274,64.98917,42.584316,36.369702
23.253822,23.253822,10.189301,65.716456,41.901702,36.488877
23.306374,23.306374,10.212327,64.952936,42.738176,36.643357
23.358925,23.358925,10.235353,64.226638,42.086408,36.46769
23.411476,23.411476,10.25838,63.43563,40.217738,36.174503
23.464027,23.464027,10.281407,62.771642,39.770614,36.422764
23.516579,23.516579,10.304434,62.883956,41.344756,36.305749
23.56913,23.56913,10.32746,62.279784,42.173268,36.397236
23.621679,23.621679,10.350487,62.659156,40.679772,36.298379
23.674231,23.674231,10.373514,63.061706,41.409886,36.18154
23.726782,23.726782,10.396541,63.546368,42.92727,36.539139
23.779333,23.779333,10.419567,63.305484,39.385888,35.945381
23.831884,23.831884,10.442594,60.65595,38.79221,36.114741
23.884436,23.884436,10.46562,59.59593,38.604346,36.32092
23.936987,23.936987,10.488647,59.960026,39.02156,36.412004
23.989536,23.989536,10.511674,62.121188,38.80205,36.224821
24.042088,24.042088,10.5347,64.436966,41.053196,36.58573
24.094639,24.094639,10.557727,63.677932,39.935774,36.217689
24.14719,24.14719,10.580753,61.425706,40.267524,36.066065
24.199741,24.199741,10.603781,60.095096,39.532922,35.845377
24.252293,24.252293,10.626807,59.826854,39.088754,35.799442
24.304844,24.304844,10.649834,59.525246,38.692704,36.098653
24.357395,24.357395,10.67286,59.027202,41.243634,36.076151
24.409945,24.409945,10.695887,59.742654,40.994602,36.273933
24.462496,24.462496,10.718914,59.883794,39.69321,36.006028
24.515047,24.515047,10.74194,59.89806,39.832958,35.88203
24.567598,24.567598,10.764967,60.596906,40.931172,36.373347
24.62015,24.62015,10.787993,60.224554,39.13239,36.440875
24.672701,24.672701,10.811021,59.664052,39.936796,36.283073
24.725252,24.725252,10.834047,59.599272,38.723228,36.457152
24.777802,24.777802,10.857074,59.234694,40.080078,36.728282
24.830353,24.830353,10.8801,59.089474,41.484228,36.307734
24.882904,24.882904,10.903127,59.829316,38.473904,35.831357
24.935455,24.935455,10.926154,59.660334,40.187122,36.338491
24.988007,24.988007,10.949181,58.230242,40.326172,36.638676
25.040558,25.040558,10.972207,59.10868,42.620706,36.528301
25.093109,25.093109,10.995234,59.8756,41.369108,36.37789
25.14566,25.14566,11.01826,60.456842,39.16905,36.531324
25.19821,25.19821,11.041287,60.313908,39.968412,36.639381
25.250761,25.250761,11.064314,60.154662,40.485596,36.354501
25.303312,25.303312,11.08734,60.092648,40.063932,36.490942
25.355864,25.355864,11.110367,58.63098,39.972106,36.391848
25.408415,25.408415,11.133393,57.988188,41.277072,36.599737
25.460966,25.460966,11.156421,57.20257,39.158578,36.352142
25.513517,25.513517,11.179447,57.464506,40.46228,36.731897
25.566067,25.566067,11.202474,56.469726,39.81938,36.550958
25.618618,25.618618,11.2255,56.492202,39.626626,36.491502
25.671169,25.671169,11.248528,57.088846,38.68852,36.659547
25.723721,25.723721,11.271554,56.977446,39.96578,36.586438
25.776272,25.776272,11.29458,56.535634,40.671564,36.87252
25.828823,25.828823,11.317607,57.858974,40.882224,36.756568
25.881374,25.881374,11.340633,58.466558,39.069374,36.568024
25.933924,25.933924,11.363661,57.468698,40.430162,36.864104
25.986475,25.986475,11.386687,57.210852,40.28485,36.963059
26.039026,26.039026,11.409714,58.01933,40.303014,36.703843
26.091578,26.091578,11.43274,58.646898,42.045164,37.127387
26.144129,26.144129,11.455767,58.624886,40.90769,37.17389
26.19668,26.19668,11.478794,58.587612,41.098766,36.99622
26.249231,26.249231,11.501821,56.44753,40.557698,36.931533
26.301783,26.301783,11.524847,55.15504,39.505188,37.199896
26.354332,26.354332,11.547873,54.964816,40.965012,37.012566
26.406883,26.406883,11.5709,56.1079,41.94833,37.346363
26.459435,26.459435,11.593927,56.649696,40.88804,37.344106
26.511986,26.511986,11.616954,56.58934,39.814808,37.028445
26.564537,26.564537,11.63998,57.29581,40.19488,37.436085
26.617088,26.617088,11.663007,57.291698,38.839254,37.524891
26.66964,26.66964,11.686034,56.216532,39.99764,37.670492
26.722189,26.722189,11.709061,55.701036,41.316006,37.647947
26.77474,26.77474,11.732087,55.67953,40.87918,37.598167
26.827291,26.827291,11.755114,57.37976,42.200668,37.703708
26.879843,26.879843,11.77814,58.043644,40.725768,37.565354
26.932394,26.932394,11.801167,57.895288,39.459386,37.303092
26.984945,26.984945,11.824194,57.649926,40.061494,37.548779
27.037497,27.037497,11.84722,57.000182,41.150486,37.776241
27.090048,27.090048,11.870247,57.384468,42.776284,37.856619
27.142597,27.142597,11.893273,55.746416,40.992708,38.237748
27.195148,27.195148,11.916301,55.25043,40.10823,38.033021
27.2477,27.2477,11.939327,56.46981,40.37239,38.067516
27.300251,27.300251,11.962354,56.962438,40.955776,38.218897
27.352802,27.352802,11.98538,55.259218,41.056922,38.605578
27.405354,27.405354,12.008408,53.751548,40.317542,38.912982
27.457905,27.457905,12.031434,54.608596,40.239322,38.46688
27.510454,27.510454,12.054461,54.627524,40.841684,38.581992
27.563005,27.563005,12.077487,55.658666,41.8802,38.975651
27.615557,27.615557,12.100513,57.2285,42.267282,38.644325
27.668108,27.668108,12.123541,57.307732,41.595964,38.753967
27.720659,27.720659,12.146567,55.886234,40.470486,39.006234
27.773211,27.773211,12.169594,54.95209,40.57872,39.348054
27.825762,27.825762,12.19262,53.56485,41.271172,39.638391
27.878313,27.878313,12.215647,52.895094,40.606366,39.9329
27.930862,27.930862,12.238674,54.182816,38.743128,40.223836
27.983414,27.983414,12.261701,55.088222,39.265458,40.809428
28.035965,28.035965,12.284727,54.410872,39.366162,41.102028
28.088516,28.088516,12.307754,54.047926,37.384646,41.808492
28.141068,28.141068,12.33078,54.04417,38.31952,41.836896
28.193619,28.193619,12.353807,54.897368,40.483302,41.849572
28.24617,28.24617,12.376834,54.987364,42.42424,41.087726
28.298719,28.298719,12.39986,55.302848,43.4334,40.61323
28.351271,28.351271,12.422887,55.676552,42.922422,40.595997
28.403822,28.403822,12.445914,54.885832,43.64904,40.392751
28.456373,28.456373,12.468941,54.185176,42.797618,39.982243
28.508924,28.508924,12.491967,55.522336,43.397908,40.512601
28.561476,28.561476,12.514994,55.018612,43.328216,40.093511
28.614027,28.614027,12.53802,54.395338,44.405814,40.130774
28.666576,28.666576,12.561048,54.918186,43.070224,40.350423
28.719128,28.719128,12.584074,54.599106,42.031308,39.818873
28.771679,28.771679,12.6071,54.780766,43.601364,40.551178
28.82423,28.82423,12.630127,54.596166,42.995248,40.566377
28.876781,28.876781,12.653153,55.049404,42.15067,40.790252
28.929333,28.929333,12.676181,54.909776,41.141544,40.43621
28.981884,28.981884,12.699207,55.678258,40.901702,40.443406
29.034435,29.034435,12.722234,56.481704,44.661624,40.46278
29.086985,29.086985,12.74526,56.98575,45.159662,40.099311
29.139536,29.139536,12.768287,56.674628,45.411306,41.07597
29.192087,29.192087,12.791314,55.240176,43.949668,40.675312
29.244638,29.244638,12.814341,54.212468,43.372968,40.910151
29.29719,29.29719,12.837367,53.930996,43.189658,40.545665
29.349741,29.349741,12.860394,55.731188,43.429188,40.433865
29.402292,29.402292,12.883421,55.94915,44.807902,40.938326
29.454842,29.454842,12.906447,56.434482,46.271904,41.509698
29.507393,29.507393,12.929474,57.599202,44.409434,41.261794
29.559944,29.559944,12.9525,58.07121,44.806656,41.572426
29.612495,29.612495,12.975527,57.034028,43.12979,41.227794
29.665047,29.665047,12.998554,56.525788,42.704052,41.240255
29.717598,29.717598,13.021581,56.462234,43.252074,41.285202
29.770149,29.770149,13.044607,57.153644,43.937374,41.238248
29.822701,29.822701,13.067634,56.570872,44.241796,40.590066
29.87525,29.87525,13.09066,56.10589,44.826238,41.034277
29.927801,29.927801,13.113688,55.883058,44.518152,41.389099
29.980352,29.980352,13.136714,56.333826,44.983062,41.616477
30.032904,30.032904,13.15974,57.964368,44.226248,41.672296
30.085455,30.085455,13.182767,58.146398,44.29708,41.541274
30.138006,30.138006,13.205793,57.239722,43.835682,41.788921
30.190557,30.190557,13.228821,56.661454,45.408394,41.966012
30.243107,30.243107,13.251847,55.887046,42.571162,41.602548
30.295658,30.295658,13.274874,56.276696,43.07364,41.439001
30.348209,30.348209,13.2979,57.861924,43.780288,41.553709
30.400761,30.400761,13.320928,57.249874,43.1028,41.461438
30.453312,30.453312,13.343954,56.409294,43.87765,42.003331
30.505863,30.505863,13.366981,56.402062,44.528942,42.229575
30.558414,30.558414,13.390007,57.037048,43.715756,41.709072
30.610964,30.610964,13.413033,57.582118,43.843774,41.577479
30.663515,30.663515,13.436061,59.593644,44.240906,41.72836
30.716066,30.716066,13.459087,59.275332,44.163666,41.65951
30.768618,30.768618,13.482114,59.28172,43.024688,41.710006
30.821169,30.821169,13.50514,58.803322,43.95939,42.335427
30.87372,30.87372,13.528167,59.241222,43.849648,42.249632
30.926271,30.926271,13.551194,60.14032,42.955812,42.178574
30.978823,30.978823,13.574221,60.666022,42.63632,41.825699
31.031372,31.031372,13.597247,61.052406,42.556572,42.110411
31.083923,31.083923,13.620274,60.012854,42.957068,41.872311
31.136475,31.136475,13.6433,59.509268,43.841078,42.395146
31.189026,31.189026,13.666327,60.480192,43.733408,42.675306
31.241577,31.241577,13.689354,60.416126,43.049526,42.258506
31.294128,31.294128,13.71238,61.864536,45.22504,42.433528
31.34668,31.34668,13.735407,62.77158,44.796076,42.12694
31.399229,31.399229,13.758434,61.189564,45.251438,42.342477
31.45178,31.45178,13.781461,61.52329,44.923194,42.594679
31.504332,31.504332,13.804487,62.718906,44.983624,42.726353
31.556883,31.556883,13.827514,63.537446,43.549414,42.53699
31.609434,31.609434,13.85054,64.159722,44.309436,42.528924
31.661985,31.661985,13.873568,64.476222,44.095766,42.672497
31.714537,31.714537,13.896594,65.893668,43.664226,42.910253
31.767088,31.767088,13.919621,66.610734,44.53957,43.674684
31.819637,31.819637,13.942647,66.383874,45.040676,43.633007
31.872189,31.872189,13.965673,65.597912,44.261634,43.389512
31.92474,31.92474,13.988701,65.120568,44.74549,43.195619
31.977291,31.977291,14.011727,65.474418,44.670818,43.179207
32.029842,32.029842,14.034754,65.918644,44.180694,43.37276
32.082394,32.082394,14.05778,65.99906,43.58179,43.250842
32.134945,32.134945,14.080807,66.071542,43.75911,43.794823
32.187496,32.187496,14.103834,66.712196,43.70729,43.826521
32.240047,32.240047,14.126861,66.21593,44.163446,43.645069
32.292599,32.292599,14.149887,66.54732,43.113936,43.554825
32.34515,32.34515,14.172914,65.196526,44.001066,44.37605
32.397697,32.397697,14.195941,64.25341,43.022646,43.935025
32.450249,32.450249,14.218967,66.538398,41.90559,43.570009
32.5028,32.5028,14.241994,68.273618,43.877256,43.879674
32.555351,32.555351,14.26502,68.967572,44.091532,44.221425
32.607903,32.607903,14.288047,68.528506,43.511658,44.516667
32.660454,32.660454,14.311074,68.683244,44.16127,44.519926
32.713005,32.713005,14.334101,68.07024,44.846914,44.456877
32.765556,32.765556,14.357127,67.812188,44.431146,44.47277
32.818108,32.818108,14.380154,67.39472,46.196766,45.050889
32.870659,32.870659,14.40318,67.547504,44.813016,45.289569
32.92321,32.92321,14.426208,66.544056,44.756564,44.939266
32.975761,32.975761,14.449234,66.226406,45.022926,44.99159
33.028313,33.028313,14.47226,65.411628,44.05687,44.87972
33.080864,33.080864,14.495287,65.67872,45.259972,45.295095
33.133415,33.133415,14.518313,66.523192,45.68013,45.990942
33.185963,33.185963,14.541341,66.65685,45.858156,46.200934
33.238514,33.238514,14.564367,66.624296,45.785726,45.85678
33.291065,33.291065,14.587394,65.390164,44.34135,45.622882
33.343616,33.343616,14.61042,65.766452,45.25245,46.594754
33.396168,33.396168,14.633448,65.655474,45.214162,45.886414
33.448719,33.448719,14.656474,65.223952,43.409478,46.274274
33.50127,33.50127,14.679501,64.825254,43.898442,46.057692
33.553822,33.553822,14.702527,64.854532,43.805974,46.219262
33.606373,33.606373,14.725554,63.517856,46.137862,46.64311
33.658924,33.658924,14.748581,61.614846,46.682282,46.920358
33.711475,33.711475,14.771607,61.237638,46.103314,47.222628
33.764027,33.764027,14.794634,61.730198,46.220638,46.822172
33.816578,33.816578,14.81766,62.293932,46.361282,46.98404
33.869129,33.869129,14.840687,61.19004,45.7341,46.974572
33.92168,33.92168,14.863714,60.909174,45.138738,47.022492
33.974228,33.974228,14.886741,60.91359,45.787622,46.920848
34.026779,34.026779,14.909767,60.645006,46.536276,46.81724
34.07933,34.07933,14.932794,59.283648,46.859244,47.274256
34.131882,34.131882,14.955821,59.91455,46.212042,47.347076
34.184433,34.184433,14.978848,60.605478,45.4152,47.247234
34.236984,34.236984,15.001874,59.52988,47.287468,47.025924
34.289536,34.289536,15.0249,58.339284,47.69934,47.597328
34.342087,34.342087,15.047927,57.93662,47.113838,47.093024
34.394638,34.394638,15.070954,57.99313,46.754188,47.263972
34.447189,34.447189,15.093981,57.584726,47.027526,47.712346
34.499741,34.499741,15.117007,57.60126,47.691382,47.927538
34.552292,34.552292,15.140034,58.16174,47.565442,48.0797
34.604843,34.604843,15.16306,58.263824,47.468012,49.508354
34.657394,34.657394,15.186088,57.658772,47.763562,52.215282
34.709942,34.709942,15.209114,57.053638,47.384738,48.37243
34.762493,34.762493,15.232141,56.0727,48.04717,48.228068
34.815044,34.815044,15.255167,55.16729,48.022152,47.945092
34.867596,34.867596,15.278193,55.391448,48.164968,48.436854
34.920147,34.920147,15.301221,55.26859,46.751642,48.463662
34.972698,34.972698,15.324247,55.47858,46.768828,48.830486
35.025249,35.025249,15.347274,56.735918,48.095318,48.822024
35.077801,35.077801,15.3703,56.464484,47.049264,47.94286
35.130352,35.130352,15.393328,55.004118,47.984836,48.28886
35.182903,35.182903,15.416354,54.443782,48.11889,48.278708
35.235455,35.235455,15.439381,53.85725,48.876784,48.760288
35.288006,35.288006,15.462407,54.195272,49.023724,48.746048
35.340557,35.340557,15.485434,53.446648,49.195108,48.327844
35.393108,35.393108,15.508461,51.636156,48.963076,48.946986
35.44566,35.44566,15.531487,50.911898,48.22001,48.76438
35.498207,35.498207,15.554514,50.959556,50.745678,49.254718
35.550758,35.550758,15.57754,51.979868,50.126506,49.078908
35.60331,35.60331,15.600567,52.58395,49.22698,48.42286
35.655861,35.655861,15.623594,52.85176,48.084544,48.85508
35.708412,35.708412,15.646621,52.207148,49.33615,48.539314
35.760963,35.760963,15.669647,51.194054,48.970778,48.87151
35.813515,35.813515,15.692674,50.037714,48.017936,48.991876
35.866066,35.866066,15.7157,50.13441,48.60831,49.026848
35.918617,35.918617,15.738728,51.42668,48.644086,48.923024
35.971169,35.971169,15.761754,52.39847,48.807066,49.038062
36.02372,36.02372,15.784781,52.144276,49.338842,49.198942
36.076271,36.076271,15.807807,51.341896,49.68009,49.262652
36.128822,36.128822,15.830834,51.409504,50.12101,49.11447
36.181374,36.181374,15.853861,51.901814,49.413252,49.392196
36.233925,36.233925,15.876887,51.69529,50.048136,49.477088
36.286472,36.286472,15.899914,51.64088,49.555886,49.731722
36.339024,36.339024,15.92294,51.004104,49.089684,49.279006
36.391575,36.391575,15.945968,50.136906,48.327478,49.08532
36.444126,36.444126,15.968994,50.69766,50.047892,49.144328
36.496677,36.496677,15.992021,51.50314,50.6205,49.982684
36.549229,36.549229,16.015047,51.44407,51.460652,49.576262
36.60178,36.60178,16.038074,50.417632,52.30065,49.202132
36.654331,36.654331,16.0611,50.081754,52.11116,49.705292
36.706882,36.706882,16.084127,50.640426,51.866776,50.030276
36.759434,36.759434,16.107155,50.469408,51.568144,49.682674
36.811985,36.811985,16.13018,49.927788,53.009548,49.931794
36.864536,36.864536,16.153208,50.007124,53.405102,50.262974
36.917088,36.917088,16.176233,49.805148,53.186916,49.830774
36.969639,36.969639,16.199261,49.832086,52.049602,49.90878
37.02219,37.02219,16.222288,48.820548,53.725892,50.470206
37.074738,37.074738,16.245314,48.91739,52.638784,50.044768
37.127289,37.127289,16.268341,49.115684,52.947442,49.965336
37.17984,37.17984,16.291367,49.202086,55.287012,50.12718
37.232391,37.232391,16.314394,50.426404,53.817238,50.09234
37.284943,37.284943,16.337421,51.138316,55.576528,50.722262
37.337494,37.337494,16.360447,50.576236,54.956456,50.764208
37.390045,37.390045,16.383474,50.538334,53.413656,50.406726
37.442596,37.442596,16.4065,50.266398,53.784486,50.649886
37.495148,37.495148,16.429527,50.662758,55.757754,51.115416
37.547699,37.547699,16.452555,51.189426,56.370352,50.726734
37.60025,37.60025,16.47558,50.750882,56.109342,51.140942
37.652802,37.652802,16.498608,50.746242,55.550872,51.268082
37.705353,37.705353,16.521633,50.711756,56.278786,50.72611
37.757904,37.757904,16.544661,50.65917,56.149248,51.140106
37.810455,37.810455,16.567688,50.221052,58.056914,51.25408
37.863003,37.863003,16.590714,50.884346,56.688824,51.551412
37.915554,37.915554,16.613741,52.475358,58.6336,51.956646
37.968105,37.968105,16.636766,52.917524,57.698948,51.839098
38.020657,38.020657,16.659794,52.38302,60.064336,51.98951
38.073208,38.073208,16.682821,51.607428,59.302194,51.833598
38.125759,38.125759,16.705847,51.866738,59.618816,51.899408
38.17831,38.17831,16.728874,52.063396,60.499686,52.06228
38.230862,38.230862,16.7519,52.805766,59.344638,52.035144
38.283413,38.283413,16.774927,54.030278,60.33565,52.577682
38.335964,38.335964,16.797955,54.57928,58.68464,52.121902
38.388515,38.388515,16.82098,54.13602,61.105774,52.220786
38.441067,38.441067,16.844007,54.405382,62.187306,51.807212
38.493618,38.493618,16.867035,54.908022,61.879584,52.382904
38.546169,38.546169,16.89006,55.161502,61.201434,52.952028
38.598721,38.598721,16.913088,54.65964,62.28614,52.811306
38.651268,38.651268,16.936113,54.391334,64.019872,53.212282
38.703819,38.703819,16.959141,54.997794,63.900244,53.552738
38.756371,38.756371,16.982168,56.317212,63.804956,53.507512
38.808922,38.808922,17.005194,57.300738,63.301282,53.027508
38.861473,38.861473,17.028221,57.843146,63.849254,53.282528
38.914024,38.914024,17.051247,57.2114,64.995072,53.537216
38.966576,38.966576,17.074274,57.475076,66.35019,53.591936
39.019127,39.019127,17.097301,58.728426,66.583012,53.840006
39.071678,39.071678,17.120327,58.88703,67.029598,54.068344
39.124229,39.124229,17.143354,58.667422,67.874988,54.58509
39.176781,39.176781,17.16638,58.72972,68.114512,54.595116
39.229332,39.229332,17.189407,58.484608,71.26763,55.461568
39.281883,39.281883,17.212435,59.53638,73.918598,56.275056
39.334435,39.334435,17.23546,59.752506,76.976916,56.911194
39.386982,39.386982,17.258488,59.200806,83.976424,58.191172
39.439533,39.439533,17.281513,57.457808,79.37397,58.572878
39.492085,39.492085,17.304541,57.734368,75.429112,59.32982
39.544636,39.544636,17.327568,58.88232,74.302418,59.566458
39.597187,39.597187,17.350594,58.754232,70.965988,60.041852
39.649738,39.649738,17.373621,58.466402,71.402024,61.514652
39.70229,39.70229,17.396646,57.958052,70.51416,63.287676
39.754841,39.754841,17.419674,58.677824,69.380724,61.730136
39.807392,39.807392,17.442701,57.31278,69.79009,58.069022
39.859943,39.859943,17.465727,56.440036,68.81553,55.835784
39.912495,39.912495,17.488754,55.845502,67.16747,55.45177
39.965046,39.965046,17.51178,54.97877,67.962888,55.43141
40.017597,40.017597,17.534807,54.69476,67.361802,55.056038
40.070148,40.070148,17.557835,54.449632,65.349494,54.559266
40.1227,40.1227,17.58086,54.831972,64.862996,54.683126
40.175247,40.175247,17.603888,54.52461,65.992368,55.085906
40.227798,40.227798,17.626913,53.658458,68.926588,55.402654
40.28035,40.28035,17.64994,52.228158,67.831334,55.471548
40.332901,40.332901,17.672968,52.269876,67.266612,54.612536
40.385452,40.385452,17.695993,52.019202,66.368016,55.072328
40.438004,40.438004,17.719021,51.393552,67.643842,55.65412
40.490555,40.490555,17.742048,50.462066,66.255462,55.735446
40.543106,40.543106,17.765074,49.94331,66.200708,55.29697
40.595657,40.595657,17.788101,48.990832,65.3633,54.9263
40.648209,40.648209,17.811127,48.87758,66.90171,55.725312
40.70076,40.70076,17.834154,48.964912,66.785334,55.854716
40.753311,40.753311,17.857182,48.85048,63.481708,55.508528
40.805862,40.805862,17.880207,48.199016,64.127388,54.900122
40.858414,40.858414,17.903234,47.422666,64.409058,55.139776
40.910965,40.910965,17.92626,46.49763,64.904658,56.140354
40.963512,40.963512,17.949287,46.500602,65.309036,55.814854
41.016064,41.016064,17.972315,45.970862,63.7324,55.483992
41.068615,41.068615,17.99534,46.097608,64.777102,55.889488
41.121166,41.121166,18.018368,45.907946,64.818564,55.336988
41.173717,41.173717,18.041393,45.558954,63.705512,54.993548
41.226269,41.226269,18.064421,44.784784,65.310898,55.347918
41.27882,41.27882,18.087448,43.708798,64.312654,55.810734
41.331371,41.331371,18.110474,43.66333,64.502274,55.94654
41.383923,41.383923,18.133501,43.276572,63.92196,55.847946
41.436474,41.436474,18.156527,42.13092,64.050164,55.533432
41.489025,41.489025,18.179554,42.176026,65.064474,56.238176
41.541576,41.541576,18.202581,42.07367,63.232964,56.27122
41.594128,41.594128,18.225607,42.083948,62.940038,55.83518
41.646679,41.646679,18.248634,42.316416,64.915364,55.204772
41.69923,41.69923,18.27166,41.598792,63.313866,56.190686
41.751778,41.751778,18.294687,41.415738,64.97066,56.526326
41.804329,41.804329,18.317715,40.730372,65.069472,56.49297
41.85688,41.85688,18.34074,40.49375,64.47424,56.854656
41.909431,41.909431,18.363768,41.26943,62.349164,55.964514
41.961983,41.961983,18.386793,41.834784,63.611066,56.787608
42.014534,42.014534,18.409821,40.480742,62.567414,55.900058
42.067085,42.067085,18.432848,38.858098,62.961708,56.618704
42.119637,42.119637,18.455873,38.111822,62.184136,56.892062
42.172188,42.172188,18.478901,37.901628,61.27632,56.473332
42.224739,42.224739,18.501926,38.25541,62.83051,56.788716
42.27729,42.27729,18.524954,38.360888,63.855512,56.297082
42.329842,42.329842,18.547981,38.757194,63.345546,56.85365
42.382393,42.382393,18.571007,37.750458,63.075988,56.859968
42.434944,42.434944,18.594034,37.552621,63.672892,56.844422
42.487495,42.487495,18.617062,38.147684,62.284724,56.84022
42.540043,42.540043,18.640087,38.350658,63.06892,57.469862
42.592594,42.592594,18.663115,38.027744,63.44922,56.915414
42.645145,42.645145,18.68614,37.635684,63.06597,57.270676
42.697697,42.697697,18.709167,37.952627,64.332512,57.487844
42.750248,42.750248,18.732195,38.095364,60.840928,56.785584
42.802799,42.802799,18.75522,37.905409,62.454096,57.530236
42.85535,42.85535,18.778248,37.566667,61.046482,56.921576
42.907902,42.907902,18.801273,37.399562,62.346714,57.520676
42.960453,42.960453,18.824301,37.216313,63.98636,57.728914
43.013004,43.013004,18.847328,36.984235,63.807274,57.1966
43.065556,43.065556,18.870354,36.787496,63.304068,58.371714
43.118107,43.118107,18.893381,37.236227,64.08245,58.420526
43.170658,43.170658,18.916407,36.868382,63.20163,58.591632
43.223209,43.223209,18.939434,36.788384,64.629984,58.759026
43.275761,43.275761,18.962461,36.641938,61.914826,58.052636
43.328308,43.328308,18.985487,36.663788,61.330796,58.058108
43.380859,43.380859,19.008514,36.81855,62.132422,58.263606
43.433411,43.433411,19.03154,36.740739,63.604148,58.74909
43.485962,43.485962,19.054567,36.537853,63.087556,58.556628
43.538513,43.538513,19.077595,36.268587,63.929034,58.852356
43.591064,43.591064,19.10062,36.17161,65.026862,59.384136
43.643616,43.643616,19.123648,35.75942,63.272422,58.420088
43.696167,43.696167,19.146673,35.484021,61.95781,58.404712
43.748718,43.748718,19.169701,35.924302,62.85674,59.656616
43.80127,43.80127,19.192728,36.023221,64.32033,59.99036
43.853821,43.853821,19.215754,35.411946,63.396848,59.972704
43.906372,43.906372,19.238781,35.006292,62.825974,59.530098
43.958923,43.958923,19.261806,35.447063,64.13932,59.743374
44.011475,44.011475,19.284834,35.812606,64.239848,59.973356
44.064022,44.064022,19.307861,35.808256,63.908068,59.927332
44.116573,44.116573,19.330887,35.076169,62.779016,59.3944
44.169125,44.169125,19.353914,35.755807,62.084522,59.827112
44.221676,44.221676,19.376942,35.73969,64.577564,60.032608
44.274227,44.274227,19.399967,35.483523,65.52945,60.702558
44.326778,44.326778,19.422995,34.891343,64.108692,60.563564
44.37933,44.37933,19.44602,34.382654,63.607182,61.137058
44.431881,44.431881,19.469048,34.295818,63.510138,60.666554
44.484432,44.484432,19.492075,34.147459,64.315592,61.28677
44.536983,44.536983,19.5151,33.996976,63.861982,61.921938
44.589535,44.589535,19.538128,33.937598,62.335516,61.97723
44.642086,44.642086,19.561153,34.356237,60.474756,61.33201
44.694637,44.694637,19.584181,34.7052,59.310016,61.196524
44.747189,44.747189,19.607208,34.595826,53.029256,61.04405
44.79974,44.79974,19.630234,34.289148,45.66905,60.044242
44.852287,44.852287,19.653261,34.18557,41.549822,58.954348
44.904839,44.904839,19.676287,33.855167,37.236124,58.495728
44.95739,44.95739,19.699314,33.247325,38.20565,58.977288
45.009941,45.009941,19.722342,33.40763,60.69984,62.538294
45.062492,45.062492,19.745367,33.102654,51.389846,62.20621
45.115044,45.115044,19.768394,33.438198,56.121262,64.074456
45.167595,45.167595,19.79142,33.468252,60.062014,64.970988
45.220146,45.220146,19.814447,33.145385,60.977574,65.427074
45.272697,45.272697,19.837475,33.073705,61.638624,65.701078
45.325249,45.325249,19.8605,33.22979,63.694954,66.643136
45.3778,45.3778,19.883528,32.941679,64.604336,66.735724
45.430351,45.430351,19.906553,33.781303,63.662452,65.1909
45.482903,45.482903,19.929581,33.700388,66.267986,65.430148
45.535454,45.535454,19.952608,33.222436,67.029142,64.997674
45.588005,45.588005,19.975634,33.080829,65.542296,64.76152
45.640553,45.640553,19.998661,32.650182,68.032232,65.735738
45.693104,45.693104,20.021687,33.105168,67.4712,64.835476
45.745655,45.745655,20.044714,33.224615,66.313768,65.376092
45.798206,45.798206,20.067741,33.095832,67.475588,64.589152
45.850758,45.850758,20.090767,32.712865,68.61555,65.020896
45.903309,45.903309,20.113794,31.924257,71.638576,66.493948
45.95586,45.95586,20.13682,31.557697,69.894916,65.43086
46.008411,46.008411,20.159847,31.815788,69.604014,65.941342
46.060963,46.060963,20.182875,32.112567,71.135024,66.71876
46.113514,46.113514,20.2059,33.075372,69.213446,66.084278
46.166065,46.166065,20.228928,33.278226,71.1467,66.107192
46.218616,46.218616,20.251955,32.625827,69.790422,66.052162
46.271168,46.271168,20.274981,32.18303,71.02514,66.73501
46.323719,46.323719,20.298008,32.216708,68.438892,66.183806
46.37627,46.37627,20.321033,32.04477,71.02756,67.12351
46.428818,46.428818,20.344061,32.498502,70.640226,67.310956
46.481369,46.481369,20.367088,32.621513,71.959778,67.297188
46.53392,46.53392,20.390114,31.922045,70.711076,67.86901
46.586472,46.586472,20.413141,32.032247,70.618972,67.13781
46.639023,46.639023,20.436167,31.915826,70.250752,68.588352
46.691574,46.691574,20.459194,31.261629,71.816554,68.00929
46.744125,46.744125,20.482222,31.206022,71.886534,68.879006
46.796677,46.796677,20.505247,31.794501,72.03012,69.198334
46.849228,46.849228,20.528275,31.985387,73.383454,69.190436
46.901779,46.901779,20.5513,31.544979,71.271158,68.829132
46.95433,46.95433,20.574327,31.00957,73.70597,70.232544
47.006882,47.006882,20.597355,31.446973,72.106328,69.109346
47.059433,47.059433,20.62038,30.609203,74.644898,70.400748
47.111984,47.111984,20.643408,30.880584,73.41687,69.868292
47.164536,47.164536,20.666433,31.440803,73.884368,70.57337
47.217083,47.217083,20.689461,31.476626,74.617774,71.023842
47.269634,47.269634,20.712488,31.128871,74.74658,70.282544
47.322186,47.322186,20.735514,31.303161,74.222798,70.399298
