Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2063.459,0.0075376,0.026084800000000005,0.008495200000000001,0.017472,0.009251200000000001,0.015528800000000002
2064.424,0.0067984000000000004,0.033084800000000004,0.013154400000000002,0.019695200000000003,0.021285600000000002,0.0175728
2065.388,0.008433600000000001,0.040924800000000004,0.0196896,0.025334400000000003,0.035252000000000006,0.020356000000000003
2066.352,0.011110400000000001,0.04676000000000001,0.026084800000000005,0.0331072,0.0483392,0.0222824
2067.316,0.013641600000000002,0.048076,0.0305536,0.041249600000000004,0.058128000000000006,0.0225456
2068.281,0.015484000000000001,0.04373040000000001,0.032082400000000004,0.04776240000000001,0.063168,0.0213528
2069.245,0.0167272,0.03458560000000001,0.030643200000000002,0.050954400000000004,0.063224,0.019717600000000002
2070.209,0.0179144,0.023206400000000002,0.027109600000000005,0.049929600000000005,0.05919200000000001,0.0188216
2071.173,0.019516000000000002,0.012835200000000001,0.022764000000000003,0.044766400000000005,0.052606400000000005,0.019420800000000002
2072.137,0.0216888,0.006316800000000001,0.0188272,0.036596000000000004,0.04535440000000001,0.021464800000000003
2073.102,0.024248000000000002,0.00487816,0.016111200000000003,0.027288800000000005,0.03904320000000001,0.024164
2074.066,0.026846400000000003,0.007924,0.014929600000000001,0.0190008,0.034848800000000006,0.0264544
2075.03,0.02926,0.013568800000000002,0.015232,0.013753600000000001,0.033224800000000006,0.027574400000000002
2075.994,0.031544800000000005,0.0196392,0.0168056,0.012852000000000002,0.033840800000000004,0.0274456
2076.959,0.0340424,0.024544800000000002,0.0193872,0.016598400000000003,0.035739200000000006,0.026667200000000005
2077.923,0.037200800000000006,0.027608,0.0227416,0.024236800000000003,0.037716,0.0262528
2078.887,0.0412608,0.028985600000000004,0.026560800000000002,0.034081600000000004,0.03872400000000001,0.027171200000000003
2079.851,0.046043200000000006,0.029198400000000003,0.030385600000000006,0.04393760000000001,0.038147200000000006,0.029898400000000002
2080.816,0.050937600000000006,0.028655200000000002,0.0336112,0.051660000000000005,0.035901600000000006,0.0341712
2081.78,0.054986400000000005,0.027428800000000003,0.0355656,0.05570320000000001,0.032407200000000004,0.038948
2082.744,0.057176000000000005,0.025334400000000003,0.0357112,0.0555688,0.028330400000000006,0.04272800000000001
2083.708,0.056616,0.022181600000000003,0.03377360000000001,0.0518616,0.0242592,0.044044
2084.673,0.05302080000000001,0.018076800000000004,0.0298424,0.045959200000000006,0.020468,0.041916
2085.637,0.046446400000000006,0.013535200000000002,0.024371200000000003,0.039446400000000006,0.016895200000000003,0.0362096
2086.601,0.037525600000000006,0.0092736,0.018026400000000005,0.0335496,0.013367200000000001,0.027680800000000002
2087.565,0.027344800000000002,0.0059416,0.011586400000000002,0.028744800000000004,0.009906400000000001,0.0179032
2088.529,0.017208800000000003,0.00395416,0.005824,0.0247968,0.0069496,0.0087752
2089.494,0.008372000000000001,0.0033896800000000004,0.0013484800000000002,0.020966400000000003,0.00523712,0.0020921600000000005
2090.458,0.0018082400000000002,0.0040656,-0.00141792,0.016598400000000003,0.005545680000000001,-0.0009111200000000001
2091.422,-0.0019885600000000003,0.0056728,-0.0022842400000000003,0.0115528,0.008293600000000002,0.00017388000000000004
2092.386,-0.0030598400000000003,0.0078848,-0.0013490400000000001,0.006316800000000001,0.013137600000000003,0.0048720000000000005
2093.351,-0.0018592,0.010444,0.0010108,0.0017931200000000003,0.0190008,0.0120736
2094.315,0.00089992,0.013165600000000001,0.00420784,-0.0011076800000000002,0.0242704,0.0202776
2095.279,0.00442232,0.015920800000000002,0.007548800000000001,-0.00190792,0.027372800000000003,0.028050400000000003
2096.243,0.0079856,0.0183904,0.0103432,-0.0007795200000000001,0.027339200000000004,0.0342608
2097.208,0.011048800000000001,0.020126400000000003,0.012045600000000002,0.00152376,0.024124800000000002,0.0382536
2098.172,0.0132104,0.0206808,0.0123592,0.0040443200000000006,0.018536,0.0398104
2099.136,0.014201600000000002,0.0198072,0.0112728,0.005902400000000001,0.011911200000000002,0.039110400000000003
2100.1,0.013910400000000002,0.017612000000000003,0.009055200000000001,0.006697600000000001,0.005644800000000001,0.03655680000000001
2101.065,0.0124992,0.0145656,0.0062104000000000005,0.0065632,0.0007750400000000001,0.0327152
2102.029,0.010427200000000001,0.011424000000000002,0.0033460000000000004,0.006076000000000001,-0.00226408,0.0282464
2102.993,0.008439200000000001,0.0090272,0.00107296,0.005975200000000001,-0.0036125600000000003,0.023844800000000003
2103.957,0.0074872,0.008103200000000001,-9.760800000000002e-05,0.006893600000000001,-0.0038684800000000005,0.020193600000000003
2104.922,0.00854,0.009128,0.00016542400000000003,0.0091056,-0.00369992,0.0179424
2105.886,0.0122696,0.0121352,0.0019532800000000004,0.012376000000000002,-0.0035537600000000004,0.017617600000000004
2106.85,0.0187936,0.016788800000000003,0.00509768,0.016004800000000003,-0.0034910400000000004,0.019471200000000004
2107.814,0.0275576,0.022428000000000003,0.0091784,0.019112800000000003,-0.00321608,0.023301600000000002
