xc,xoop,xip,ip,oop,complete
25.040558,25.040558,10.972207,45.4605575,34.50967,28.63712
25.093109,25.093109,10.995234,43.750535,32.3124275,28.3773125
25.14566,25.14566,11.01826,42.470825,32.416675,28.4869475
25.19821,25.19821,11.041287,42.0630025,31.6347675,28.697415
25.250761,25.250761,11.064314,44.4610125,33.32796,28.9068375
25.303312,25.303312,11.08734,45.79964,32.4387925,28.4788125
25.355864,25.355864,11.110367,44.439075,31.87632,28.7610325
25.408415,25.408415,11.133393,43.17433,31.986355,28.925335
25.460966,25.460966,11.156421,43.993015,32.3339275,28.9635525
25.513517,25.513517,11.179447,44.5338625,30.3848375,28.723685
25.566067,25.566067,11.202474,44.253995,31.645215,28.741415
25.618618,25.618618,11.2255,43.6587275,32.33099,28.3890075
25.671169,25.671169,11.248528,43.7646,33.2550375,28.6869875
25.723721,25.723721,11.271554,43.7739825,32.2401575,28.743805
25.776272,25.776272,11.29458,42.986135,31.45386,28.7703925
25.828823,25.828823,11.317607,43.063295,31.88677,28.8260025
25.881374,25.881374,11.340633,44.2306525,34.3689275,28.61884
25.933924,25.933924,11.363661,44.743505,33.1564275,28.310665
25.986475,25.986475,11.386687,41.768405,32.504695,29.1183275
26.039026,26.039026,11.409714,41.6515825,33.417195,29.41396
26.091578,26.091578,11.43274,42.55405,34.1981425,29.3362125
26.144129,26.144129,11.455767,42.296595,33.20813,29.3212175
26.19668,26.19668,11.478794,42.625045,32.620555,29.33131
26.249231,26.249231,11.501821,43.0155225,32.3446775,29.0556725
26.301783,26.301783,11.524847,42.3723875,31.1797,28.9637075
26.354332,26.354332,11.547873,42.065825,33.43112,29.436445
26.406883,26.406883,11.5709,42.2128325,34.055005,29.519545
26.459435,26.459435,11.593927,41.7157875,33.2992325,29.410035
26.511986,26.511986,11.616954,42.3683775,32.616885,29.6022025
26.564537,26.564537,11.63998,42.66029,32.0996125,29.42299
26.617088,26.617088,11.663007,42.2983375,31.3577925,29.613435
26.66964,26.66964,11.686034,43.19844,32.645135,29.4233325
26.722189,26.722189,11.709061,42.623745,33.8920125,29.6324725
26.77474,26.77474,11.732087,42.3887075,32.823185,29.4521675
26.827291,26.827291,11.755114,43.29129,34.6167025,29.9264075
26.879843,26.879843,11.77814,43.8397975,34.1079825,30.1416475
26.932394,26.932394,11.801167,44.452255,33.577495,29.7807725
26.984945,26.984945,11.824194,42.8562025,33.884805,30.2846325
27.037497,27.037497,11.84722,42.8418375,33.744945,30.272235
27.090048,27.090048,11.870247,42.625765,35.2038225,30.2255675
27.142597,27.142597,11.893273,43.28071,31.3141575,30.31007
27.195148,27.195148,11.916301,42.8041175,31.879885,30.24058
27.2477,27.2477,11.939327,42.445235,32.8410275,30.3248475
27.300251,27.300251,11.962354,43.872165,34.023365,30.435065
27.352802,27.352802,11.98538,44.17822,35.7269075,30.74407
27.405354,27.405354,12.008408,43.0605625,34.1387575,31.0843525
27.457905,27.457905,12.031434,43.8394725,32.853755,30.4604
27.510454,27.510454,12.054461,43.9233125,35.32661,31.233745
27.563005,27.563005,12.077487,44.4147375,34.194675,31.025455
27.615557,27.615557,12.100513,45.1043125,34.0723325,31.23257
27.668108,27.668108,12.123541,44.80631,34.8480425,31.354605
27.720659,27.720659,12.146567,44.861845,33.969795,30.9754925
27.773211,27.773211,12.169594,45.7233425,34.9387775,31.363435
27.825762,27.825762,12.19262,45.40198,34.036895,31.8863925
27.878313,27.878313,12.215647,44.1249575,33.48534,32.3289075
27.930862,27.930862,12.238674,43.7937175,32.091735,32.0021225
27.983414,27.983414,12.261701,43.26565,30.802115,32.1996625
28.035965,28.035965,12.284727,43.718845,27.9398875,32.01268
28.088516,28.088516,12.307754,44.4604675,26.79922,32.273605
28.141068,28.141068,12.33078,44.028765,29.78162,32.8078425
28.193619,28.193619,12.353807,43.46858,29.9079825,32.245105
28.24617,28.24617,12.376834,44.4928875,31.537115,31.57072
28.298719,28.298719,12.39986,45.154165,32.944885,31.42033
28.351271,28.351271,12.422887,44.45016,34.229195,32.01954
28.403822,28.403822,12.445914,44.0114725,34.5406075,32.81381
28.456373,28.456373,12.468941,44.3662275,35.41439,32.44133
28.508924,28.508924,12.491967,44.0483875,33.9375225,32.5841775
28.561476,28.561476,12.514994,44.7049825,34.9055275,32.768955
28.614027,28.614027,12.53802,45.0284075,35.7630225,32.5574525
28.666576,28.666576,12.561048,45.1082775,35.123895,32.7112325
28.719128,28.719128,12.584074,43.702245,35.299535,33.3852
28.771679,28.771679,12.6071,44.5441175,37.56767,33.3359725
28.82423,28.82423,12.630127,44.8902225,35.54913,33.0777775
28.876781,28.876781,12.653153,44.5563025000001,34.4623275,33.032965
28.929333,28.929333,12.676181,45.8470775,35.328685,32.909805
28.981884,28.981884,12.699207,46.465695,35.84202,33.3499325
29.034435,29.034435,12.722234,45.5440675,38.2519925,33.3598975
29.086985,29.086985,12.74526,45.555165,38.735675,33.0620675
29.139536,29.139536,12.768287,44.997635,36.3535175,33.3083475
